archivo,id_interaccion,agente,duracion_seg,duracion_min,rango_duracion,fecha,es_dia_promo,motivo_principal,motivos_detectados,tiene_saludo,tiene_identificacion,tiene_cierre_correcto,despedida_abrupta,score_calidad,planes_ofrecidos,cantidad_planes,primer_plan,ofrece_fibra,ofrece_equipo,menciona_promo,objeciones,cantidad_objeciones,manejo_objeciones,competencia,sentimiento,tiene_queja,queja_resuelta,resultado,es_venta,es_continuacion,es_rechazo,hay_transferencia,hay_escalacion,es_retencion,cross_sell,turnos_agente,turnos_cliente,total_turnos
amza23_1_260115113130797_ACD_04135_transcripcion.json,260115113130797_ACD_04135,MZA 23,60,1.0,1-3 min,15/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,False,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,1,6,7
amza23_1_260115115605686_ACD_87941_transcripcion.json,260115115605686_ACD_87941,MZA 23,65,1.1,1-3 min,15/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,False,,0,,,neutro,False,False,sin_cierre_claro,False,False,False,False,False,False,,2,3,5
amza23_1_260115120328699_ACD_09979_transcripcion.json,260115120328699_ACD_09979,MZA 23,63,1.1,1-3 min,15/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,False,,0,,claro,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,2,8,10
amza23_1_260115121114494_ACD_29959_transcripcion.json,260115121114494_ACD_29959,MZA 23,1219,20.3,> 8 min,15/01,True,consulta_plan,consulta_plan,True,False,False,False,50,"4gb, 8gb",2,4gb,False,False,True,,0,,"claro, personal, otra_empresa",positivo,False,False,venta,True,False,False,False,False,False,,42,52,94
amza23_1_260115132111074_ACD_85697_transcripcion.json,260115132111074_ACD_85697,MZA 23,100,1.7,1-3 min,15/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,False,,0,empatia,claro,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,1,5,6
amza23_1_260115132506892_ACD_97561_transcripcion.json,260115132506892_ACD_97561,MZA 23,266,4.4,3-5 min,15/01,True,no_identificado,,False,False,False,False,25,"4gb, 8gb",2,4gb,False,False,True,,0,,"claro, otra_empresa",mixto,False,False,continuacion,False,True,True,False,False,False,,7,9,16
amza23_1_260115133251954_ACD_20217_transcripcion.json,260115133251954_ACD_20217,MZA 23,64,1.1,1-3 min,15/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,True,,0,,claro,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,3,5,8
amza23_1_260115133431949_ACD_25641_transcripcion.json,260115133431949_ACD_25641,MZA 23,1074,17.9,> 8 min,15/01,True,no_identificado,,True,False,False,False,50,"4gb, 8gb",2,4gb,False,False,True,,0,"urgencia, empatia","claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,True,False,False,,46,37,83
amza23_1_260115140755753_ACD_40427_transcripcion.json,260115140755753_ACD_40427,MZA 23,66,1.1,1-3 min,15/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,False,sin_interes,1,,,positivo,False,False,rechazo,False,False,True,False,False,False,,0,5,5
amza23_1_260115141911327_ACD_82897_transcripcion.json,260115141911327_ACD_82897,MZA 23,72,1.2,1-3 min,15/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,False,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,2,7,9
amza23_1_260115142422286_ACD_97691_transcripcion.json,260115142422286_ACD_97691,MZA 23,89,1.5,1-3 min,15/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,False,sin_interes,1,,"claro, otra_empresa",positivo,False,False,rechazo,False,False,True,False,False,False,,0,6,6
amza23_1_260115142721444_ACD_07963_transcripcion.json,260115142721444_ACD_07963,MZA 23,162,2.7,1-3 min,15/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,True,,0,,claro,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,2,11,13
amza23_1_260115143818307_ACD_46017_transcripcion.json,260115143818307_ACD_46017,MZA 23,60,1.0,1-3 min,15/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,True,,0,,,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,4,8,12
amza23_1_260115144434873_ACD_65357_transcripcion.json,260115144434873_ACD_65357,MZA 23,154,2.6,1-3 min,15/01,True,no_identificado,,False,False,False,False,25,"4gb, 8gb",2,4gb,False,False,True,,0,empatia,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,12,8,20
amza23_1_260115145633007_ACD_02955_transcripcion.json,260115145633007_ACD_02955,MZA 23,182,3.0,3-5 min,15/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,True,,0,,"claro, personal",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,7,11,18
amza23_1_260116102700987_ACD_83715_transcripcion.json,260116102700987_ACD_83715,MZA 23,105,1.8,1-3 min,16/01,True,no_identificado,,False,False,False,False,25,"4gb, 8gb",2,4gb,False,False,False,consultar,1,empatia,claro,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,4,6,10
amza23_1_260116103949873_ACD_39017_transcripcion.json,260116103949873_ACD_39017,MZA 23,185,3.1,3-5 min,16/01,True,no_identificado,,False,False,False,False,25,4gb,1,4gb,False,False,True,,0,empatia,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,4,10,14
amza23_1_260116110509425_ACD_30093_transcripcion.json,260116110509425_ACD_30093,MZA 23,71,1.2,1-3 min,16/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,True,"sin_interes, tiempo",2,,claro,positivo,False,False,rechazo,False,False,True,False,False,False,,3,5,8
amza23_1_260116113106648_ACD_26539_transcripcion.json,260116113106648_ACD_26539,MZA 23,125,2.1,1-3 min,16/01,True,no_identificado,,True,False,False,False,50,8gb,1,8gb,False,True,True,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,6,6,12
amza23_1_260116114608620_MIT_01982_transcripcion.json,260116114608620_MIT_01982,MZA 23,64,1.1,1-3 min,16/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,False,,0,,,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,0,1,1
amza23_1_260116115931253_ACD_18891_transcripcion.json,260116115931253_ACD_18891,MZA 23,62,1.0,1-3 min,16/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,False,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,1,2,3
amza23_1_260116120806917_ACD_38807_transcripcion.json,260116120806917_ACD_38807,MZA 23,98,1.6,1-3 min,16/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,False,,0,,claro,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,1,9,10
amza23_1_260116121540913_ACD_48789_transcripcion.json,260116121540913_ACD_48789,MZA 23,123,2.0,1-3 min,16/01,True,cambio_plan,cambio_plan,False,False,False,False,25,"4gb, 8gb",2,4gb,False,False,True,,0,empatia,claro,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,5,6,11
amza23_1_260116130211498_ACD_53273_transcripcion.json,260116130211498_ACD_53273,MZA 23,303,5.0,5-8 min,16/01,True,problema_servicio,problema_servicio,True,False,False,False,50,8gb,1,8gb,False,False,True,,0,empatia,"claro, otra_empresa",positivo,True,False,queja_no_resuelta,False,False,False,False,False,False,,15,11,26
amza23_1_260116130759825_ACD_72061_transcripcion.json,260116130759825_ACD_72061,MZA 23,693,11.6,> 8 min,16/01,True,cambio_plan,cambio_plan,False,False,False,False,25,15gb,1,15gb,False,False,True,precio_alto,1,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,28,32,60
amza23_1_260116131938728_ACD_10457_transcripcion.json,260116131938728_ACD_10457,MZA 23,143,2.4,1-3 min,16/01,True,no_identificado,,False,False,False,False,25,"4gb, 8gb",2,4gb,False,False,True,,0,empatia,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,linea_adicional,9,8,17
amza23_1_260116132723771_ACD_34391_transcripcion.json,260116132723771_ACD_34391,MZA 23,113,1.9,1-3 min,16/01,True,cambio_plan,cambio_plan,True,False,False,False,50,,0,,False,True,True,,0,,claro,neutro,False,False,rechazo,False,False,True,False,False,False,,3,4,7
amza23_1_260116133345595_ACD_53363_transcripcion.json,260116133345595_ACD_53363,MZA 23,62,1.0,1-3 min,16/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,False,,0,,claro,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,1,4,5
amza23_1_260116133633224_ACD_62067_transcripcion.json,260116133633224_ACD_62067,MZA 23,197,3.3,3-5 min,16/01,True,cambio_plan,cambio_plan,False,False,False,False,25,,0,,False,False,False,"sin_interes, mala_experiencia",2,,"claro, otra_empresa",mixto,False,False,rechazo,False,False,True,False,False,False,,3,11,14
amza23_1_260116134339330_ACD_87395_transcripcion.json,260116134339330_ACD_87395,MZA 23,390,6.5,5-8 min,16/01,True,no_identificado,,False,False,False,True,0,"4gb, 8gb",2,4gb,False,False,True,,0,empatia,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,linea_adicional,22,10,32
amza23_1_260116141805304_MIT_01985_transcripcion.json,260116141805304_MIT_01985,MZA 23,961,16.0,> 8 min,16/01,True,no_identificado,,True,False,False,False,50,8gb,1,8gb,False,False,False,,0,,"claro, personal, otra_empresa",positivo,False,False,venta,True,False,False,False,False,False,linea_adicional,28,49,77
amza23_1_260116144333299_ACD_00021_transcripcion.json,260116144333299_ACD_00021,MZA 23,75,1.2,1-3 min,16/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,True,,0,,claro,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,3,4,7
amza23_1_260116145825560_ACD_51095_transcripcion.json,260116145825560_ACD_51095,MZA 23,107,1.8,1-3 min,16/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,True,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,2,5,7
amza23_1_260116181543773_MIT_01986_transcripcion.json,260116181543773_MIT_01986,MZA 23,75,1.2,1-3 min,16/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,False,,0,,claro,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,2,6,8
amza23_1_260116181731632_MIT_01976_transcripcion.json,260116181731632_MIT_01976,MZA 23,138,2.3,1-3 min,16/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,False,,0,,,neutro,False,False,venta,True,False,False,False,False,False,,4,0,4
amza24_1_260112101713249_ACD_50515_transcripcion.json,260112101713249_ACD_50515,MZA 24,110,1.8,1-3 min,12/01,False,no_identificado,,False,False,False,False,25,8gb,1,8gb,False,False,False,precio_alto,1,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,6,11,17
amza24_1_260112102532620_ACD_78973_transcripcion.json,260112102532620_ACD_78973,MZA 24,262,4.4,3-5 min,12/01,False,problema_servicio,problema_servicio,True,False,False,False,50,4gb,1,4gb,False,False,True,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,10,5,15
amza24_1_260112105006976_ACD_79031_transcripcion.json,260112105006976_ACD_79031,MZA 24,164,2.7,1-3 min,12/01,False,no_identificado,,True,False,False,False,50,4gb,1,4gb,False,False,False,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,11,7,18
amza24_1_260112105925409_ACD_16213_transcripcion.json,260112105925409_ACD_16213,MZA 24,150,2.5,1-3 min,12/01,False,no_identificado,,False,False,False,False,25,8gb,1,8gb,False,False,False,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,8,12,20
amza24_1_260112110729235_ACD_47899_transcripcion.json,260112110729235_ACD_47899,MZA 24,327,5.5,5-8 min,12/01,False,no_identificado,,False,False,False,False,25,"4gb, 8gb",2,4gb,False,True,False,,0,,claro,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,17,16,33
amza24_1_260112112111680_ACD_00105_transcripcion.json,260112112111680_ACD_00105,MZA 24,103,1.7,1-3 min,12/01,False,no_identificado,,False,False,False,False,25,8gb,1,8gb,False,False,False,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,7,8,15
amza24_1_260112112650891_ACD_20811_transcripcion.json,260112112650891_ACD_20811,MZA 24,83,1.4,1-3 min,12/01,False,no_identificado,,False,False,False,False,25,8gb,1,8gb,False,False,False,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,8,6,14
amza24_1_260112115602263_ACD_24111_transcripcion.json,260112115602263_ACD_24111,MZA 24,80,1.3,1-3 min,12/01,False,no_identificado,,False,False,False,False,25,,0,,False,False,False,,0,,,neutro,False,False,sin_cierre_claro,False,False,False,False,False,False,,1,2,3
amza24_1_260112120013023_ACD_36625_transcripcion.json,260112120013023_ACD_36625,MZA 24,176,2.9,1-3 min,12/01,False,problema_servicio,problema_servicio,True,False,True,False,75,8gb,1,8gb,False,False,False,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,8,9,17
amza24_1_260112121539148_ACD_79957_transcripcion.json,260112121539148_ACD_79957,MZA 24,233,3.9,3-5 min,12/01,False,problema_servicio,problema_servicio,True,False,False,False,50,8gb,1,8gb,False,True,False,,0,,claro,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,9,7,16
amza24_1_260112130148174_ACD_67191_transcripcion.json,260112130148174_ACD_67191,MZA 24,93,1.6,1-3 min,12/01,False,no_identificado,,False,False,False,False,25,8gb,1,8gb,False,False,False,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,5,5,10
amza24_1_260112131035931_ACD_94079_transcripcion.json,260112131035931_ACD_94079,MZA 24,80,1.3,1-3 min,12/01,False,no_identificado,,False,False,False,False,25,,0,,False,False,False,sin_interes,1,,"claro, otra_empresa",positivo,False,False,rechazo,False,False,True,False,False,False,,4,5,9
amza24_1_260112131716437_ACD_14959_transcripcion.json,260112131716437_ACD_14959,MZA 24,132,2.2,1-3 min,12/01,False,no_identificado,,True,False,True,False,75,8gb,1,8gb,False,False,False,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,8,5,13
amza24_1_260112140438959_ACD_72561_transcripcion.json,260112140438959_ACD_72561,MZA 24,67,1.1,1-3 min,12/01,False,no_identificado,,False,False,True,False,50,,0,,False,False,False,sin_interes,1,,claro,positivo,False,False,rechazo,False,False,True,False,False,False,,2,3,5
amza24_1_260112140938900_ACD_91197_transcripcion.json,260112140938900_ACD_91197,MZA 24,117,1.9,1-3 min,12/01,False,no_identificado,,False,False,False,False,25,8gb,1,8gb,False,False,True,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,2,5,7
amza24_1_260112141824725_ACD_21921_transcripcion.json,260112141824725_ACD_21921,MZA 24,63,1.1,1-3 min,12/01,False,no_identificado,,True,False,False,False,50,8gb,1,8gb,False,False,False,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,5,6,11
amza24_1_260112144133200_ACD_94111_transcripcion.json,260112144133200_ACD_94111,MZA 24,77,1.3,1-3 min,12/01,False,no_identificado,,False,False,False,False,25,,0,,False,False,False,,0,,,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,3,6,9
amza24_1_260113103351636_ACD_47273_transcripcion.json,260113103351636_ACD_47273,MZA 24,104,1.7,1-3 min,13/01,True,no_identificado,,False,False,False,False,25,8gb,1,8gb,False,False,True,precio_alto,1,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,7,5,12
amza24_1_260113104031225_ACD_65693_transcripcion.json,260113104031225_ACD_65693,MZA 24,96,1.6,1-3 min,13/01,True,no_identificado,,True,False,False,False,50,,0,,True,False,True,,0,,claro,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,5,8,13
amza24_1_260113104334990_ACD_74067_transcripcion.json,260113104334990_ACD_74067,MZA 24,79,1.3,1-3 min,13/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,False,,0,,"claro, otra_empresa",neutro,False,False,rechazo,False,False,True,False,False,False,,3,3,6
amza24_1_260113104624682_ACD_82963_transcripcion.json,260113104624682_ACD_82963,MZA 24,103,1.7,1-3 min,13/01,True,no_identificado,,False,False,False,False,25,8gb,1,8gb,False,False,True,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,5,10,15
amza24_1_260113121532858_ACD_56159_transcripcion.json,260113121532858_ACD_56159,MZA 24,115,1.9,1-3 min,13/01,True,no_identificado,,True,False,False,False,50,8gb,1,8gb,False,False,False,sin_interes,1,,"claro, otra_empresa",positivo,False,False,rechazo,False,False,True,False,False,False,,2,10,12
amza24_1_260113124611094_ACD_99057_transcripcion.json,260113124611094_ACD_99057,MZA 24,123,2.0,1-3 min,13/01,True,no_identificado,,False,False,False,False,25,8gb,1,8gb,False,False,False,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,3,6,9
amza24_1_260113131448811_ACD_83403_transcripcion.json,260113131448811_ACD_83403,MZA 24,492,8.2,> 8 min,13/01,True,no_identificado,,False,False,False,False,25,8gb,1,8gb,False,False,False,tiempo,1,,"claro, otra_empresa",positivo,False,False,continuacion,False,True,False,False,False,True,,15,25,40
amza24_1_260113132938242_ACD_30087_transcripcion.json,260113132938242_ACD_30087,MZA 24,134,2.2,1-3 min,13/01,True,no_identificado,,False,False,False,False,25,8gb,1,8gb,False,False,False,sin_interes,1,,"claro, otra_empresa",positivo,False,False,rechazo,False,False,True,False,False,False,,3,10,13
amza24_1_260113133220008_ACD_38813_transcripcion.json,260113133220008_ACD_38813,MZA 24,63,1.1,1-3 min,13/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,False,sin_interes,1,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,5,5,10
amza24_1_260113133809781_ACD_58217_transcripcion.json,260113133809781_ACD_58217,MZA 24,1351,22.5,> 8 min,13/01,True,problema_servicio,problema_servicio,False,False,False,False,25,"4gb, 8gb",2,4gb,False,False,True,,0,,"claro, otra_empresa",mixto,True,False,queja_no_resuelta,False,False,False,False,False,False,,50,65,115
amza24_1_260113140801553_ACD_64107_transcripcion.json,260113140801553_ACD_64107,MZA 24,140,2.3,1-3 min,13/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,True,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,6,8,14
amza24_1_260113144541041_ACD_94645_transcripcion.json,260113144541041_ACD_94645,MZA 24,108,1.8,1-3 min,13/01,True,no_identificado,,True,False,False,False,50,8gb,1,8gb,False,False,False,,0,,otra_empresa,positivo,False,False,rechazo,False,False,True,False,False,False,,4,10,14
amza24_1_260113144958951_ACD_10577_transcripcion.json,260113144958951_ACD_10577,MZA 24,82,1.4,1-3 min,13/01,True,no_identificado,,False,False,False,False,25,8gb,1,8gb,False,False,False,,0,,"claro, otra_empresa",mixto,False,False,sin_cierre_claro,False,False,False,False,False,False,,2,6,8
amza24_1_260113145200832_ACD_17601_transcripcion.json,260113145200832_ACD_17601,MZA 24,77,1.3,1-3 min,13/01,True,no_identificado,,False,False,False,False,25,8gb,1,8gb,False,False,False,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,5,3,8
amza24_1_260114104345995_ACD_63121_transcripcion.json,260114104345995_ACD_63121,MZA 24,862,14.4,> 8 min,14/01,True,no_identificado,,False,False,False,False,25,"4gb, 8gb",2,4gb,False,True,False,,0,beneficios,"claro, personal, otra_empresa",positivo,False,False,continuacion,False,True,False,False,False,True,,40,44,84
amza24_1_260114110414691_ACD_21239_transcripcion.json,260114110414691_ACD_21239,MZA 24,171,2.9,1-3 min,14/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,False,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,7,12,19
amza24_1_260114112147310_ACD_72171_transcripcion.json,260114112147310_ACD_72171,MZA 24,210,3.5,3-5 min,14/01,True,no_identificado,,True,False,False,False,50,8gb,1,8gb,False,False,False,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,True,,9,12,21
amza24_1_260114112924435_ACD_95257_transcripcion.json,260114112924435_ACD_95257,MZA 24,69,1.1,1-3 min,14/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,False,precio_alto,1,empatia,claro,positivo,False,False,rechazo,False,False,True,False,False,False,,2,6,8
amza24_1_260114114402453_ACD_41255_transcripcion.json,260114114402453_ACD_41255,MZA 24,86,1.4,1-3 min,14/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,False,sin_interes,1,,claro,positivo,False,False,rechazo,False,False,True,False,False,False,,3,5,8
amza24_1_260114121336790_ACD_11837_transcripcion.json,260114121336790_ACD_11837,MZA 24,146,2.4,1-3 min,14/01,True,no_identificado,,True,False,False,False,50,8gb,1,8gb,False,False,True,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,6,4,10
amza24_1_260114125454064_ACD_67075_transcripcion.json,260114125454064_ACD_67075,MZA 24,1301,21.7,> 8 min,14/01,True,no_identificado,,True,False,False,False,50,"4gb, 8gb",2,4gb,False,False,True,,0,beneficios,"claro, otra_empresa",positivo,False,False,continuacion,False,True,False,False,False,False,,58,67,125
amza24_1_260114132139004_ACD_50603_transcripcion.json,260114132139004_ACD_50603,MZA 24,517,8.6,> 8 min,14/01,True,no_identificado,,True,False,False,False,50,"4gb, 8gb",2,4gb,True,True,True,consultar,1,,claro,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,18,23,41
amza24_1_260114133835995_ACD_99329_transcripcion.json,260114133835995_ACD_99329,MZA 24,126,2.1,1-3 min,14/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,False,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,3,6,9
amza24_1_260114140213785_MIT_01982_transcripcion.json,260114140213785_MIT_01982,MZA 24,63,1.1,1-3 min,14/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,False,,0,,claro,positivo,False,False,rechazo,False,False,True,False,False,False,,0,5,5
amza24_1_260114141853925_ACD_18573_transcripcion.json,260114141853925_ACD_18573,MZA 24,807,13.4,> 8 min,14/01,True,no_identificado,,True,False,False,False,50,"4gb, 8gb",2,4gb,False,False,True,precio_alto,1,beneficios,"claro, personal, otra_empresa",positivo,False,False,rechazo,False,False,True,False,False,False,,19,50,69
amza24_1_260115103800186_ACD_31793_transcripcion.json,260115103800186_ACD_31793,MZA 24,75,1.2,1-3 min,15/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,False,,0,rebate_precio,claro,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,8,8,16
amza24_1_260115103958506_ACD_36733_transcripcion.json,260115103958506_ACD_36733,MZA 24,731,12.2,> 8 min,15/01,True,cambio_plan,cambio_plan,True,False,False,False,50,,0,,False,False,True,sin_interes,1,,"claro, otra_empresa",mixto,False,False,rechazo,False,False,True,False,False,False,,20,33,53
amza24_1_260115105349985_ACD_75553_transcripcion.json,260115105349985_ACD_75553,MZA 24,80,1.3,1-3 min,15/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,False,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,2,3,5
amza24_1_260115105657874_ACD_84739_transcripcion.json,260115105657874_ACD_84739,MZA 24,80,1.3,1-3 min,15/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,False,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,2,6,8
amza24_1_260115105900497_ACD_90911_transcripcion.json,260115105900497_ACD_90911,MZA 24,70,1.2,1-3 min,15/01,True,no_identificado,,True,False,False,False,50,8gb,1,8gb,False,False,False,,0,,otra_empresa,positivo,False,False,continuacion,False,True,False,False,False,False,,6,7,13
amza24_1_260115110628153_ACD_15931_transcripcion.json,260115110628153_ACD_15931,MZA 24,64,1.1,1-3 min,15/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,False,,0,,claro,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,3,5,8
amza24_1_260115110810705_ACD_22035_transcripcion.json,260115110810705_ACD_22035,MZA 24,174,2.9,1-3 min,15/01,True,no_identificado,,False,False,False,False,25,8gb,1,8gb,False,False,True,consultar,1,,claro,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,9,6,15
amza24_1_260115111536169_ACD_49243_transcripcion.json,260115111536169_ACD_49243,MZA 24,79,1.3,1-3 min,15/01,True,no_identificado,,True,False,False,False,50,8gb,1,8gb,False,False,False,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,7,4,11
amza24_1_260115113804435_ACD_24775_transcripcion.json,260115113804435_ACD_24775,MZA 24,90,1.5,1-3 min,15/01,True,no_identificado,,False,False,False,False,25,8gb,1,8gb,False,False,False,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,3,5,8
amza24_1_260115114046476_ACD_35819_transcripcion.json,260115114046476_ACD_35819,MZA 24,173,2.9,1-3 min,15/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,False,,0,,claro,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,6,9,15
amza24_1_260115115138399_ACD_73901_transcripcion.json,260115115138399_ACD_73901,MZA 24,123,2.0,1-3 min,15/01,True,no_identificado,,True,False,False,False,50,8gb,1,8gb,False,False,False,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,10,9,19
amza24_1_260115121349757_ACD_37833_transcripcion.json,260115121349757_ACD_37833,MZA 24,212,3.5,3-5 min,15/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,False,consultar,1,,"claro, otra_empresa",positivo,False,False,continuacion,False,True,False,False,False,False,,9,14,23
amza24_1_260115124506580_ACD_80787_transcripcion.json,260115124506580_ACD_80787,MZA 24,119,2.0,1-3 min,15/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,False,,0,,claro,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,5,8,13
amza24_1_260115124813342_ACD_86179_transcripcion.json,260115124813342_ACD_86179,MZA 24,175,2.9,1-3 min,15/01,True,no_identificado,,False,False,False,False,25,8gb,1,8gb,False,False,False,precio_alto,1,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,3,11,14
amza24_1_260115125513904_ACD_05545_transcripcion.json,260115125513904_ACD_05545,MZA 24,978,16.3,> 8 min,15/01,True,no_identificado,,True,False,False,False,50,8gb,1,8gb,False,False,False,,0,beneficios,"claro, otra_empresa",positivo,False,False,continuacion,False,True,False,False,False,True,,31,54,85
amza24_1_260115131613152_ACD_71569_transcripcion.json,260115131613152_ACD_71569,MZA 24,113,1.9,1-3 min,15/01,True,no_identificado,,False,False,False,False,25,8gb,1,8gb,False,False,False,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,5,8,13
amza24_1_260115133603381_ACD_30777_transcripcion.json,260115133603381_ACD_30777,MZA 24,95,1.6,1-3 min,15/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,False,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,7,7,14
