Intervalo;Grupo;Login Id;Agente;LogIn;Internas Entrantes No Atendidas;Internas Entrantes Atendidas;Internas Salientes No Atendidas;Internas Salientes Atendidas;Entrantes No Atendidas;Entrantes Atendidas;Salientes No Atendidas;Salientes Atendidas;Discador No Atendidas;Discador Atendidas;Transfer In;Transfer Out;Unstaffed;Avail;Preview;Dial;Ring;Connect;Hold;ACW;Not Ready;Break;Lunch;Coaching;Administrativo;Baño;Llamada_Manual;Tipo de Break 6;Tipo de Break 7;Tipo de Break 8;Tipo de Break 9;Auxiliar Total;Auxiliar %;Tiempo Real de Logueo;Utilización;Connect % Real;Ring % Real;Avail % Real;AHT;ATT;Avail Count;Hold Count;Not Ready Count;Avail Max;Hold Max;Not Ready Max;Talking Time Internas Entrantes;Talking Time Internas Salientes;Tipificación Otro;Tipificación Exitoso;Tipificación No Exitoso;Tipificación No Efectivo;Tipificación Neutro;CE;%CE;Exitos / CE;Exitos por Hora Real;idAgente;idGrupo
19/1/2026 14:30:00;Mendoza1_CUIT;mza91;MZA 91;1800;"0";"0";1;"0";"0";"0";"0";2;"0";21;"0";"0";"0";812;"0";3;3;664;"0";278;"0";"0";"0";"0";"0";"0";40;"0";"0";"0";"0";40;"0,0222933333333333";1760;"0,53669641883046";"0,377425744599607";"0,00154045294203215";"0,461326732853298";41,2173913043478;28,8695652173913;23;"0";"0";86;"0";"0";"0";"0";"0";"0";23;"0";"0";23;1;"0";"0";3644;109
19/1/2026 14:30:00;Mendoza1_CUIT;mza92;MZA 92;1490;"0";"0";"0";"0";"0";"0";"0";"0";"0";17;"0";"0";310;664;"0";2;2;302;"0";480;40;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1450;"0,540570465909467";"0,208167075068711";"0,00134248374670243";"0,457773850127488";46,2352941176471;17,7647058823529;19;"0";3;78;"0";20;"0";"0";"0";"0";15;"0";"0";15;1;"0";"0";3645;109
19/1/2026 15:00:00;Mendoza1;mza1;MZA 1;132;"0";"0";"0";"0";"0";"0";"0";"0";"0";1;"0";"0";1668;2;"0";"0";"0";43;"0";86;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";132;"0,9814535505044";"0,327113287200903";"0,000477493387095552";"0,0170154389528494";130;43;2;"0";"0";2;"0";"0";"0";"0";"0";"0";2;"0";"0";2;1;"0";"0";2212;57
19/1/2026 15:00:00;Mendoza1;mza2;MZA 2;119;"0";"0";"0";"0";"0";"0";"0";"0";"0";1;"0";"0";1681;4;"0";"0";"0";39;"0";76;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";119;"0,968773415728634";"0,325037675644275";"0,00132180472650429";"0,0295006609023633";115;39;2;"0";"0";21;"0";"0";"0";"0";"0";"0";1;"0";"0";1;1;"0";"0";2213;57
19/1/2026 15:00:00;Mendoza1;mza3;MZA 3;185;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1615;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";185;"0";"0";"0";"0";"0";"0";185;1;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";2214;57
19/1/2026 15:00:00;Mendoza1;mza4;MZA 4;1089;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";711;11;"0";"0";"0";581;"0";6;"0";"0";"0";"0";489;"0";2;"0";"0";"0";"0";491;"0,450741318229652";598;"0,981979316086708";"0,971570486135492";"0";"0,0180206839132921";"0";"0";2;"0";"0";9;"0";"0";"0";"0";"0";1;"0";"0";"0";1;1;1;6,02006688963211;2215;57
19/1/2026 15:00:00;Mendoza1;mza5;MZA 5;29;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1771;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";29;"0";"0";"0";"0";"0";"0";29;1;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";2216;57
19/1/2026 15:00:00;Mendoza1;mza6;MZA 6;46;"0";"0";"0";"0";"0";"0";"0";"0";"0";2;"0";"0";1754;23;"0";"0";"0";9;"0";13;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";46;"0,485710528622775";"0,193872183746822";"0,00653107740860875";"0,50646532830718";11,5;4,5;3;"0";"0";18;"0";"0";"0";"0";"0";"0";2;"0";"0";2;1;"0";"0";2217;57
19/1/2026 15:00:00;Mendoza1;mza7;MZA 7;1209;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";591;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1209;"0";"0";"0";"0";"0";"0";"0";1209;1;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";2218;57
19/1/2026 15:00:00;Mendoza1;mza8;MZA 8;11;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1789;2;"0";"0";"0";"0";"0";9;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";11;"0,816515426497278";"0";"0";"0,183484573502722";"0";"0";1;"0";"0";2;"0";"0";"0";"0";"0";"0";1;"0";"0";1;1;"0";"0";2219;57
19/1/2026 15:00:00;Mendoza1;mza9;MZA 9;169;"0";"0";"0";"0";"0";"0";"0";"0";"0";1;"0";"0";1631;"0";"0";"0";"0";167;"0";1;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";169;"0,996256325978487";"0,989581788301464";"0,00037377410991332";"0,00271727844984604";168;167;2;"0";"0";"0";"0";"0";"0";"0";"0";1;"0";"0";"0";1;1;1;21,301775147929;2220;57
19/1/2026 15:00:00;Mendoza1;mza12;MZA 12;315;"0";"0";"0";"0";"0";"0";"0";1;"0";3;"0";"0";1485;8;"0";"0";1;11;"0";98;"0";"0";"0";"0";"0";"0";196;"0";"0";"0";"0";196;"0,622416620062027";119;"0,928778812896059";"0,0955759212973483";"0,00555429321618824";"0,0681747414308196";27,75;2,75;4;"0";"0";4;"0";"0";"0";"0";"0";"0";4;"0";"0";4;1;"0";"0";2234;57
19/1/2026 15:00:00;Mendoza1;mza14;MZA 14;34;"0";"0";"0";"0";"0";"0";"0";"0";"0";1;"0";"0";1766;22;"0";"0";"0";7;"0";6;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";34;"0,364208001871783";"0,192179457182967";"0,00365582592419279";"0,629767197005147";13;7;2;"0";"0";21;"0";"0";"0";"0";"0";"0";1;"0";"0";1;1;"0";"0";2236;57
19/1/2026 15:00:00;Mendoza1;mza_sup2;MZA Sup2;21;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1779;"0";"0";"0";"0";"0";"0";"0";21;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";2239;57
19/1/2026 15:00:00;Mendoza1;mza19;MZA 19;293;"0";"0";"0";"0";"0";"0";"0";2;"0";1;"0";"0";1507;10;"0";"0";1;92;"0";91;"0";"0";"0";"0";"0";"0";99;"0";"0";"0";"0";99;"0,337282263234712";194;"0,945671973571818";"0,475712418569708";"0,00354536940793875";"0,0539266638536982";61,3333333333333;30,6666666666667;4;"0";"0";8;"0";"0";"0";"0";"0";"0";2;"0";"0";2;1;"0";"0";2315;57
19/1/2026 15:00:00;Mendoza1;mza20;MZA 20;1567;"0";"0";"0";"0";"0";"0";"0";1;"0";"0";"0";"0";233;2;"0";"0";"0";1545;"0";2;6;"0";"0";"0";"0";"0";11;"0";"0";"0";"0";11;"0,00733540947688711";1550;"0,998754843529638";"0,996993560024929";"0,000212257242875189";"0,00124515647036205";1548;1545;1;"0";1;2;"0";6;"0";"0";"0";1;"0";"0";"0";1;1;1;2,32258064516129;2316;57
19/1/2026 15:00:00;Mendoza1;mza21;MZA 21;136;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1664;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";136;"0";"0";"0";"0";136;1;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";2564;57
19/1/2026 15:00:00;Mendoza1;mza22;MZA 22;1185;"0";"0";"0";"0";"0";"0";"0";1;"0";1;"0";"0";615;50;"0";"0";"0";646;"0";23;3;"0";"0";284;152;"0";27;"0";"0";"0";"0";462;"0,389902689746554";720;"0,929693229039355";"0,89709117575165";"0,000673596142307949";"0,0701109419790671";335;323;3;"0";1;41;"0";3;"0";"0";"0";1;1;"0";"0";2;1;"0,5";5;2565;57
19/1/2026 15:00:00;Mendoza1;mza23;MZA 23;314;"0";"0";"0";"0";"0";"0";"0";1;"0";4;"0";"0";1486;54;"0";1;1;123;"0";105;"0";"0";"0";"0";"0";"0";31;"0";"0";"0";"0";31;"0,0998517762937698";282;"0,806168773681788";"0,433829101597082";"0,00193703743050391";"0,191936683310316";45,6;24,6;6;"0";"0";18;"0";"0";"0";"0";"0";"0";6;"0";"0";6;1;"0";"0";2571;57
19/1/2026 15:00:00;Mendoza1;mza24;MZA 24;299;"0";"0";"0";"0";"0";"0";"0";"0";"0";1;"0";"0";1501;36;"0";"0";"0";254;"0";10;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";299;"0,880275267667741";"0,847460288296113";"0,000260568908784179";"0,119200253887655";264;254;2;"0";"0";35;"0";"0";"0";"0";"0";1;1;"0";"0";2;1;"0,5";12,0401337792642;2572;57
19/1/2026 15:00:00;Mendoza1;mza27;MZA 27;173;"0";"0";"0";"0";"0";"0";"0";"0";"0";2;"0";"0";1627;21;"0";"0";"0";62;"0";90;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";173;"0,877611853909822";"0,357689413671355";"0,00108236383631417";"0,120472304219483";76;31;3;"0";"0";18;"0";"0";"0";"0";"0";3;"0";"0";"0";3;1;1;62,4277456647399;2575;57
19/1/2026 15:00:00;Mendoza1;mza30;MZA 30;176;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1624;2;"0";"0";"0";156;"0";19;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";176;"0,989269655266385";"0,883555888631512";"0";"0,0107303447336149";"0";"0";1;"0";"0";2;"0";"0";"0";"0";"0";1;"0";"0";"0";1;1;1;20,4545454545455;2578;57
19/1/2026 15:00:00;Mendoza1;mza31;MZA 31;325;"0";"0";"0";"0";"0";"0";"0";"0";"0";5;"0";"0";1475;74;"0";1;1;210;"0";39;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";325;"0,770272351013772";"0,647886846837969";"0,00170912271193122";"0,227987731270479";50,2;42;6;"0";"0";34;"0";"0";"0";"0";"0";2;4;"0";"0";6;1;"0,333333333333333";22,1538461538462;2579;57
19/1/2026 15:00:00;Mendoza1;mza33;MZA 33;85;"0";"0";"0";"0";"0";"0";"0";"0";"0";2;"0";"0";1715;27;"0";"0";"0";17;"0";41;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";85;"0,684603816148134";"0,203825547513864";"0,00189162515273992";"0,311894914935614";29,5;8,5;3;"0";"0";18;"0";"0";"0";"0";"0";"0";3;"0";"0";3;1;"0";"0";2617;57
19/1/2026 15:00:00;Mendoza1;mza35;MZA 35;664;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1136;2;"0";"0";"0";658;"0";4;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";664;"0,997662183216794";"0,99111990907654";"0";"0,00233781678320626";"0";"0";1;"0";"0";2;"0";"0";"0";"0";"0";1;"0";"0";"0";1;1;1;5,42168674698795;2619;57
19/1/2026 15:00:00;Mendoza1;mza36;MZA 36;97;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1703;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";97;"0";"0";"0";"0";"0";"0";97;1;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";2780;57
19/1/2026 15:00:00;Mendoza1;mza37;MZA 37;665;"0";"0";"0";"0";"0";"0";"0";6;"0";"0";"0";"0";1135;17;"0";"0";1;400;"0";192;"0";"0";"0";"0";"0";"0";56;"0";"0";"0";"0";56;"0,0834309199499114";610;"0,972671106948916";"0,656196850690726";"0,00193859158533165";"0,027328893051084";98,8333333333333;66,6666666666667;7;"0";"0";4;"0";"0";"0";"0";"0";1;5;"0";"0";6;1;"0,166666666666667";5,90163934426229;2781;57
19/1/2026 15:00:00;Mendoza1;mza39;MZA 39;1218;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";582;2;"0";"0";"0";632;"0";2;"0";"0";"0";"0";582;"0";"0";"0";"0";"0";"0";582;"0,477776044019217";636;"0,99716301349613";"0,994053965647931";"0";"0,00283698650387019";"0";"0";1;"0";"0";2;"0";"0";"0";"0";"0";1;"0";"0";"0";1;1;1;5,66037735849057;2832;57
19/1/2026 15:00:00;Mendoza1;mza40;MZA 40;162;"0";"0";"0";"0";"0";"0";"0";"0";"0";4;"0";"0";1638;24;"0";1;"0";77;"0";60;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";162;"0,846663295635337";"0,475648409654305";"0,00233711135503126";"0,148773479027663";34,5;19,25;5;"0";"0";11;"0";"0";"0";"0";"0";"0";5;"0";"0";5;1;"0";"0";2833;57
19/1/2026 15:00:00;Mendoza1;mza42;MZA 42;571;"0";"0";"0";"0";"0";"0";"0";2;"0";3;"0";"0";1229;104;"0";1;1;326;"0";31;28;"0";"0";"0";"0";"0";80;"0";"0";"0";"0";80;"0,140495867768595";463;"0,77495335266252";"0,705923941597317";"0,00116753475037458";"0,223894247296833";71,8;65,2;6;"0";1;43;"0";28;"0";"0";"0";2;4;"0";"0";6;1;"0,333333333333333";15,5507559395248;2858;57
19/1/2026 15:00:00;Mendoza1;mza43;MZA 43;1067;"0";"0";"0";"0";"0";"0";"0";2;"0";"0";"0";"0";733;11;"0";"0";"0";817;"0";64;"0";"0";"0";"0";"0";"0";175;"0";"0";"0";"0";175;"0,163760911804329";893;"0,987885102283166";"0,915512760189106";"0,000355134323676368";"0,0121148977168336";441;408,5;3;"0";"0";19;"0";"0";"0";"0";"0";1;1;"0";"0";2;1;"0,5";4,03135498320269;2859;57
19/1/2026 15:00:00;Mendoza1;mza44;MZA 44;16;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1784;4;"0";"0";"0";7;"0";5;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";16;"0,748940208794685";"0,423410313192028";"0";"0,251059791205315";"0";"0";1;"0";"0";4;"0";"0";"0";"0";"0";"0";1;"0";"0";1;1;"0";"0";2993;57
19/1/2026 15:00:00;Mendoza1;mza45;MZA 45;665;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1135;3;"0";"0";"0";165;"0";3;"0";"0";"0";"0";494;"0";"0";"0";"0";"0";"0";494;"0,742897265958599";171;"0,981286330834279";"0,963309512391958";"0";"0,0187136691657212";"0";"0";1;"0";"0";3;"0";"0";"0";"0";"0";1;"0";"0";"0";1;1;1;21,0526315789474;2994;57
19/1/2026 15:00:00;Mendoza1;mza47;MZA 47;1107;"0";"0";"0";"0";"0";"0";"0";1;"0";2;"0";"0";693;86;"0";"0";"0";922;"0";83;7;"0";"0";"0";"0";"0";8;"0";"0";"0";"0";8;"0,00704456346025776";1092;"0,921056992370927";"0,844338711434637";"0,000358885952086894";"0,0787434230944941";335,333333333333;307,333333333333;2;"0";1;35;"0";7;"0";"0";"0";"0";3;"0";"0";3;1;"0";"0";2996;57
19/1/2026 15:00:00;Mendoza1;mza48;MZA 48;1032;"0";"0";"0";"0";"0";"0";"0";"0";"0";14;"0";"0";768;515;"0";2;1;331;"0";105;77;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";954;"0,458387208315433";"0,347348512631369";"0,00140406760480736";"0,53961461487683";31,3571428571429;23,6428571428571;15;"0";2;67;"0";53;"0";"0";"0";8;6;"0";"0";14;1;"0,571428571428571";30,188679245283;3208;57
19/1/2026 15:00:00;Mendoza1;mza49;MZA 49;1060;"0";"0";"0";"0";"0";"0";"0";2;"0";7;"0";"0";740;246;"0";1;1;689;"0";85;38;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1022;"0,758233243687186";"0,674242075903448";"0,00123952348295337";"0,240895078788495";86,2222222222222;76,5555555555556;14;"0";12;58;"0";8;"0";"0";"0";3;4;"0";"0";7;1;"0,428571428571429";10,5675146771037;3209;57
19/1/2026 15:00:00;Mendoza1;mza50;MZA 50;861;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";939;2;"0";"0";"0";856;"0";3;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";861;"0,998106045211058";"0,994153241960563";"0";"0,00189395478894191";"0";"0";1;"0";"0";2;"0";"0";"0";"0";"0";1;"0";"0";"0";1;1;1;4,18118466898955;3210;57
19/1/2026 15:00:00;Mendoza1;mza51;Mza 51;1328;"0";"0";"0";"0";"0";"0";"0";"0";"0";18;"0";"0";472;749;"0";3;2;433;"0";131;11;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1317;"0,429548556342786";"0,328616278204792";"0,00151280762825466";"0,5685393701923";31,5555555555556;24,0555555555556;20;"0";3;70;"0";5;"0";"0";"0";"0";17;"0";"0";17;1;"0";"0";3211;57
19/1/2026 15:00:00;Mendoza1;mza52;MZA 52;1398;"0";"0";"0";"0";"0";"0";"0";"0";"0";8;"0";"0";402;389;"0";1;1;899;"0";28;80;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1319;"0,704275053466608";"0,682108025299944";"0,000575619226743921";"0,294872514371521";116,25;112,375;8;"0";1;70;"0";80;"0";"0";"0";"0";7;"0";"0";7;1;"0";"0";3416;57
19/1/2026 15:00:00;Mendoza1;mza53;MZA 53;1445;"0";"0";"0";"0";"0";"0";"0";"0";"0";19;"0";"0";355;690;"0";3;2;487;"0";188;76;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1370;"0,494534940603529";"0,355848015128394";"0,00147268200436621";"0,503469600835274";35,7894736842105;25,6315789473684;19;"0";1;65;"0";76;"0";"0";"0";"0";19;"0";"0";19;1;"0";"0";3417;57
19/1/2026 15:00:00;Mendoza1;mza54;MZA 54;1544;"0";"0";"0";"0";"0";"0";"0";1;"0";26;"0";"0";256;879;"0";4;3;461;"0";189;2;"0";"0";"0";"0";"0";7;"0";"0";"0";"0";7;"0,00436876324566669";1535;"0,425034145998323";"0,300004754712213";"0,00184131115422919";"0,572578076608184";24,2962962962963;17,0740740740741;27;"0";1;67;"0";2;"0";"0";"0";19;8;"0";"0";27;1;"0,703703703703704";44,5602605863192;3418;57
19/1/2026 15:00:00;Mendoza1;mza55;MZA 55;1522;"0";"0";"0";"0";"0";"0";"0";"0";"0";11;"0";"0";278;427;"0";1;1;327;"0";78;139;"0";"0";"0";"0";"0";548;"0";"0";"0";"0";548;"0,359967203141456";835;"0,48639120028176";"0,391545293583499";"0,00128421067763676";"0,511823842712943";37,0909090909091;29,7272727272727;14;"0";1;55;"0";139;"0";"0";"0";3;7;"0";"0";10;1;"0,3";12,9341317365269;3419;57
19/1/2026 15:00:00;Mendoza1;mza56;MZA 56;210;"0";"0";"0";"0";"0";"0";"0";"0";"0";2;"0";"0";1590;109;"0";"0";"0";37;"0";18;45;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";165;"0,335586201033526";"0,22545072535053";"0,00143916346346529";"0,662664942099478";28;18,5;2;"0";1;51;"0";45;"0";"0";"0";"0";2;"0";"0";2;1;"0";"0";3420;57
19/1/2026 15:00:00;Mendoza1;mza57;MZA 57;1548;"0";"0";"0";"0";"0";"0";"0";1;"0";4;"0";"0";252;151;"0";1;"0";1156;"0";211;29;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1519;"0,900527992837204";"0,761026623479223";"0,000298888713330173";"0,0991191341444146";273,6;231,2;4;"0";1;49;"0";29;"0";"0";"0";4;"0";"0";"0";4;1;1;9,47992100065833;3421;57
19/1/2026 15:00:00;Mendoza1;mza58;MZA 58;1358;"0";"0";"0";"0";"0";"0";"0";"0";"0";16;"0";"0";442;567;"0";2;1;444;"0";152;191;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1167;"0,511753837821718";"0,380186436640164";"0,00121171818896977";"0,486300900304901";37,4375;27,75;16;"0";1;72;"0";191;"0";"0";"0";"0";15;"0";"0";15;1;"0";"0";3422;57
19/1/2026 15:00:00;Mendoza1;mza60;MZA 60;1677;"0";"0";"0";"0";"0";"0";"0";"0";"0";13;"0";"0";123;476;"0";2;1;1016;"0";100;81;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1596;"0,700547543571688";"0,636755585069727";"0,000838230319128942";"0,298305997920086";86,1538461538462;78,1538461538462;13;"0";1;76;"0";81;"0";"0";"0";6;6;"0";"0";12;1;"0,5";13,5338345864662;3424;57
19/1/2026 15:00:00;Mendoza1;mza65;MZA 65;1049;"0";"0";"0";"0";"0";"0";"0";"0";"0";8;"0";"0";751;331;"0";1;1;184;"0";258;274;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";776;"0,571670905362154";"0,237550416414773";"0,00120006857534716";"0,427051685445398";55,5;23;9;"0";1;80;"0";6;"0";"0";"0";1;7;"0";"0";8;1;"0,125";4,63917525773196;3429;57
19/1/2026 15:00:00;Mendoza1;mza66;MZA 66;1455;"0";"0";"0";"0";"0";"0";"0";"0";"0";16;"0";"0";345;637;"0";2;2;278;"0";146;390;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1065;"0,399397949647552";"0,260946092542935";"0,00149620313798787";"0,598642803807663";26,6875;17,375;18;"0";3;64;"0";194;"0";"0";"0";"0";15;"0";"0";15;1;"0";"0";3430;57
19/1/2026 15:00:00;Mendoza1;mza67;MZA 67;1329;"0";"0";"0";"0";"0";"0";"0";"0";"0";20;"0";"0";471;728;"0";3;2;314;"0";279;3;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1325;"0,448526831962491";"0,236570814605449";"0,00151130916496207";"0,54930995117483";29,85;15,7;20;"0";1;70;"0";3;"0";"0";"0";1;19;"0";"0";20;1;"0,05";2,71698113207547;3431;57
19/1/2026 15:00:00;Mendoza1;mza68;MZA 68;305;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1495;2;"0";"0";"0";301;"0";1;"0";"0";"0";"0";"0";"0";2;"0";"0";"0";"0";2;"0,0058528565018456";304;"0,99312762326461";"0,990132901091805";"0";"0,00687237673539043";"0";"0";1;"0";"0";2;"0";"0";"0";"0";"0";"0";1;"0";"0";1;1;"0";"0";3432;57
19/1/2026 15:00:00;Mendoza1;mza70;MZA 70;977;"0";"0";"0";"0";"0";"0";"0";5;"0";5;"0";"0";823;295;"0";1;1;578;"0";41;3;"0";"0";"0";"0";"0";58;"0";"0";"0";"0";58;"0,0592396399199276";916;"0,677541755561497";"0,631255695180309";"0,00118296056616231";"0,321667057712979";62,2;57,8;10;"0";1;68;"0";3;"0";"0";"0";"0";9;"0";"0";9;1;"0";"0";3434;57
19/1/2026 15:00:00;Mendoza1;mza71;MZA 71;759;"0";"0";"0";"0";"0";"0";"0";1;"0";8;"0";"0";1041;293;"0";1;1;249;"0";203;3;"0";"0";"0";"0";"0";9;"0";"0";"0";"0";9;"0,011779196058672";747;"0,606249757426756";"0,333620183164547";"0,00143603360291864";"0,392279412256741";50,4444444444444;27,6666666666667;9;"0";1;59;"0";3;"0";"0";"0";1;7;"0";"0";8;1;"0,125";4,81927710843374;3435;57
19/1/2026 15:00:00;Mendoza1;mza72;MZA 72;273;"0";"0";"0";"0";"0";"0";"0";1;"0";"0";"0";"0";1527;"0";"0";"0";"0";158;"0";101;"0";"0";"0";"0";9;"0";4;"0";"0";"0";"0";14;"0,0494304788955097";260;"0,999819026826385";"0,608789905547405";"0,000604527409734816";"0";260;158;2;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";3625;57
19/1/2026 15:00:00;Mendoza1;mza313;MZA 313;78;"0";"0";"0";"0";"0";"0";"0";"0";"0";2;"0";"0";1722;25;"0";"0";"0";39;"0";13;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";78;"0,676503390721345";"0,504788031843296";"0,00230748522568487";"0,318702167754176";26,5;19,5;3;"0";"0";16;"0";"0";"0";"0";"0";2;"0";"0";"0";2;1;1;92,3076923076923;4051;57
19/1/2026 15:00:00;Mendoza1;mza314;MZA 314;10;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1790;2;"0";"0";"0";"0";"0";8;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";10;"0,826793957196811";"0";"0";"0,173206042803189";"0";"0";1;"0";"0";2;"0";"0";"0";"0";"0";"0";1;"0";"0";1;1;"0";"0";4052;57
19/1/2026 15:00:00;Mendoza1;mza323;MZA 323;1168;"0";"0";"0";"0";"0";"0";"0";"0";"0";4;"0";"0";632;207;"0";1;"0";375;"0";82;503;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";665;"0,687619812269679";"0,563826956125593";"0,000563822445546028";"0,311589332780036";114,5;93,75;5;"0";1;50;"0";503;"0";"0";"0";"0";4;"0";"0";4;1;"0";"0";4130;57
19/1/2026 15:00:00;Mendoza1;mza324;MZA 324;825;"0";"0";"0";"0";"0";"0";"0";"0";"0";12;"0";"0";975;269;"0";2;1;374;"0";70;109;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";716;"0,621709390960476";"0,522897845968965";"0,00152871226253607";"0,375790731308558";37,25;31,1666666666667;13;"0";1;43;"0";109;"0";"0";"0";1;12;"0";"0";13;1;"0,0769230769230769";5,02793296089386;4131;57
19/1/2026 15:00:00;Mendoza1;mza325;MZA 325;1162;"0";"0";"0";"0";"0";"0";"0";"0";"0";8;"0";"0";638;381;"0";1;1;713;"0";62;4;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1157;"0,670130231416925";"0,615950367955158";"0,000690293897594598";"0,328896099969071";97,125;89,125;8;"0";1;82;"0";4;"0";"0";"0";1;6;"0";"0";7;1;"0,142857142857143";3,11149524632671;4132;57
19/1/2026 15:00:00;Mendoza1;mza326;MZA 326;781;"0";"0";"0";"0";"0";"0";"0";"0";"0";9;"0";"0";1019;299;"0";1;1;294;"0";179;6;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";775;"0,612473125490899";"0,379809199046124";"0,00117622326574779";"0,386090128107738";52,8888888888889;32,6666666666667;10;"0";1;40;"0";6;"0";"0";"0";"0";9;"0";"0";9;1;"0";"0";4134;57
