archivo,agente,fecha,duracion_seg,primer_plan
amza35_1_260113143305950_ACD_49601_transcripcion.json,MZA 35,13/01,95,
amza35_1_260113143637825_ACD_61779_transcripcion.json,MZA 35,13/01,109,
amza35_1_260114103510740_ACD_37391_transcripcion.json,MZA 35,14/01,74,
amza35_1_260114104001787_ACD_51519_transcripcion.json,MZA 35,14/01,61,
amza35_1_260114104735738_ACD_73755_transcripcion.json,MZA 35,14/01,124,
amza35_1_260114105051413_ACD_83225_transcripcion.json,MZA 35,14/01,234,
amza35_1_260114110211042_ACD_15701_transcripcion.json,MZA 35,14/01,99,
amza35_1_260114112331436_ACD_77141_transcripcion.json,MZA 35,14/01,176,
amza35_1_260114112724039_ACD_89073_transcripcion.json,MZA 35,14/01,74,
amza35_1_260114114147577_ACD_34187_transcripcion.json,MZA 35,14/01,69,8gb
amza35_1_260114114438567_ACD_43331_transcripcion.json,MZA 35,14/01,76,
amza35_1_260114115532837_ACD_70607_transcripcion.json,MZA 35,14/01,65,
amza35_1_260114120221263_ACD_87257_transcripcion.json,MZA 35,14/01,65,
amza35_1_260114121259691_ACD_10385_transcripcion.json,MZA 35,14/01,173,8gb
amza35_1_260114121959114_ACD_26033_transcripcion.json,MZA 35,14/01,84,
amza35_1_260114130253493_ACD_92405_transcripcion.json,MZA 35,14/01,61,
amza35_1_260114132118861_ACD_49717_transcripcion.json,MZA 35,14/01,90,
amza35_1_260114132616054_ACD_63659_transcripcion.json,MZA 35,14/01,163,
amza35_1_260114133612395_ACD_92835_transcripcion.json,MZA 35,14/01,228,8gb
amza35_1_260114134617778_ACD_20629_transcripcion.json,MZA 35,14/01,352,8gb
amza35_1_260114135817627_ACD_56481_transcripcion.json,MZA 35,14/01,242,8gb
amza35_1_260114140320765_ACD_71275_transcripcion.json,MZA 35,14/01,119,
amza35_1_260114142945520_ACD_52101_transcripcion.json,MZA 35,14/01,117,
amza35_1_260114144313723_ACD_87795_transcripcion.json,MZA 35,14/01,193,
amza35_1_260114145858318_ACD_38183_transcripcion.json,MZA 35,14/01,306,4gb
amza35_1_260115110836744_ACD_23713_transcripcion.json,MZA 35,15/01,64,
amza35_1_260115111018286_ACD_30119_transcripcion.json,MZA 35,15/01,88,
amza35_1_260115114036436_ACD_35203_transcripcion.json,MZA 35,15/01,196,
amza35_1_260115114608825_ACD_57117_transcripcion.json,MZA 35,15/01,84,8gb
amza35_1_260115114827521_ACD_64267_transcripcion.json,MZA 35,15/01,178,
amza35_1_260115120517042_ACD_14487_transcripcion.json,MZA 35,15/01,80,8gb
amza35_1_260115121610561_ACD_44507_transcripcion.json,MZA 35,15/01,232,8gb
amza35_1_260115124511599_ACD_80975_transcripcion.json,MZA 35,15/01,72,
amza35_1_260115124946569_ACD_88523_transcripcion.json,MZA 35,15/01,997,8gb
amza35_1_260115130705492_ACD_43893_transcripcion.json,MZA 35,15/01,140,8gb
amza35_1_260115131653341_ACD_73739_transcripcion.json,MZA 35,15/01,80,
amza35_1_260115131950238_MIT_01948_transcripcion.json,MZA 35,15/01,634,4gb
amza35_1_260115134925744_ACD_74267_transcripcion.json,MZA 35,15/01,96,8gb
amza35_1_260115135646512_ACD_98951_transcripcion.json,MZA 35,15/01,82,
amza35_1_260115140337767_ACD_23609_transcripcion.json,MZA 35,15/01,139,
amza35_1_260115141321949_ACD_61491_transcripcion.json,MZA 35,15/01,793,8gb
amza35_1_260115144030894_ACD_52569_transcripcion.json,MZA 35,15/01,138,
amza35_1_260116102258673_ACD_68301_transcripcion.json,MZA 35,16/01,98,8gb
amza35_1_260116105436751_ACD_93825_transcripcion.json,MZA 35,16/01,1193,
amza35_1_260116114203609_ACD_63595_transcripcion.json,MZA 35,16/01,136,
amza35_1_260116115253705_ACD_98617_transcripcion.json,MZA 35,16/01,72,
amza35_1_260116120713899_ACD_37593_transcripcion.json,MZA 35,16/01,242,4gb
amza35_1_260116121212521_ACD_43821_transcripcion.json,MZA 35,16/01,1505,4gb
amza35_1_260116131020361_ACD_80335_transcripcion.json,MZA 35,16/01,106,
amza35_1_260116133240259_ACD_50167_transcripcion.json,MZA 35,16/01,86,
amza35_1_260116133957464_ACD_74123_transcripcion.json,MZA 35,16/01,89,
amza35_1_260116134151718_ACD_80907_transcripcion.json,MZA 35,16/01,113,
amza35_1_260116135548359_ACD_34289_transcripcion.json,MZA 35,16/01,147,8gb
amza35_1_260116141349835_ACD_02897_transcripcion.json,MZA 35,16/01,73,
amza35_1_260116142110462_ACD_27755_transcripcion.json,MZA 35,16/01,89,
amza35_1_260116143759253_ACD_81251_transcripcion.json,MZA 35,16/01,82,
amza35_1_260116144443787_ACD_04249_transcripcion.json,MZA 35,16/01,75,
amza36_1_260112101345677_ACD_39169_transcripcion.json,MZA 36,12/01,86,8gb
amza36_1_260112124707754_ACD_24031_transcripcion.json,MZA 36,12/01,146,4gb
amza36_1_260112125249418_ACD_37837_transcripcion.json,MZA 36,12/01,71,
amza36_1_260112125729422_ACD_53175_transcripcion.json,MZA 36,12/01,64,
amza36_1_260112133249071_ACD_65591_transcripcion.json,MZA 36,12/01,480,30gb
amza36_1_260113104453279_ACD_77863_transcripcion.json,MZA 36,13/01,96,
amza36_1_260113112208081_ACD_03661_transcripcion.json,MZA 36,13/01,72,4gb
amza36_1_260113115834142_ACD_07753_transcripcion.json,MZA 36,13/01,174,8gb
amza36_1_260113121634130_ACD_59597_transcripcion.json,MZA 36,13/01,78,
amza36_1_260113141825336_ACD_03233_transcripcion.json,MZA 36,13/01,84,
amza36_1_260113144041020_ACD_75169_transcripcion.json,MZA 36,13/01,115,
amza36_1_260114112416659_ACD_79129_transcripcion.json,MZA 36,14/01,715,8gb
amza36_1_260114113750195_ACD_22825_transcripcion.json,MZA 36,14/01,71,
amza36_1_260114115019708_ACD_58777_transcripcion.json,MZA 36,14/01,87,4gb
amza36_1_260114120042922_ACD_84193_transcripcion.json,MZA 36,14/01,142,4gb
amza36_1_260114121707471_ACD_19457_transcripcion.json,MZA 36,14/01,82,
amza36_1_260114132631130_ACD_64393_transcripcion.json,MZA 36,14/01,65,4gb
amza36_1_260114140529290_ACD_77561_transcripcion.json,MZA 36,14/01,93,4gb
amza36_1_260114142518297_ACD_37511_transcripcion.json,MZA 36,14/01,330,4gb
amza36_1_260114143811103_ACD_72751_transcripcion.json,MZA 36,14/01,717,
amza36_1_260115102108762_ACD_86837_transcripcion.json,MZA 36,15/01,132,8gb
amza36_1_260115105707566_MIT_01993_transcripcion.json,MZA 36,15/01,198,8gb
amza36_1_260115110125941_MIT_01989_transcripcion.json,MZA 36,15/01,478,4gb
amza36_1_260115120207441_ACD_06775_transcripcion.json,MZA 36,15/01,165,
amza36_1_260115131946869_ACD_81955_transcripcion.json,MZA 36,15/01,66,
amza36_1_260115132226998_ACD_89613_transcripcion.json,MZA 36,15/01,68,
amza36_1_260115135819771_ACD_05225_transcripcion.json,MZA 36,15/01,78,
amza36_1_260115142940090_ACD_16403_transcripcion.json,MZA 36,15/01,294,4gb
amza36_1_260115144957671_ACD_81933_transcripcion.json,MZA 36,15/01,66,
amza36_1_260116104715283_ACD_68031_transcripcion.json,MZA 36,16/01,65,
amza36_1_260116110159213_MIT_01987_transcripcion.json,MZA 36,16/01,1665,4gb
amza36_1_260116113141850_ACD_28033_transcripcion.json,MZA 36,16/01,70,
amza36_1_260116120057719_ACD_23501_transcripcion.json,MZA 36,16/01,61,
amza36_1_260116121142419_ACD_43029_transcripcion.json,MZA 36,16/01,140,8gb
amza36_1_260116134825851_ACD_05377_transcripcion.json,MZA 36,16/01,727,8gb
amza36_1_260116144110119_ACD_92127_transcripcion.json,MZA 36,16/01,138,
amza39_1_260112102322344_ACD_71465_transcripcion.json,MZA 39,12/01,62,
amza39_1_260112102532620_ACD_78963_transcripcion.json,MZA 39,12/01,65,
amza39_1_260112103845967_ACD_29187_transcripcion.json,MZA 39,12/01,133,
amza39_1_260112104400274_ACD_52779_transcripcion.json,MZA 39,12/01,61,
amza39_1_260112105627858_ACD_05039_transcripcion.json,MZA 39,12/01,203,
amza39_1_260112113000621_ACD_31609_transcripcion.json,MZA 39,12/01,112,
amza39_1_260112124652668_ACD_23603_transcripcion.json,MZA 39,12/01,64,
amza39_1_260112131930060_ACD_21835_transcripcion.json,MZA 39,12/01,104,
amza39_1_260112132343758_MIT_01953_transcripcion.json,MZA 39,12/01,161,
amza39_1_260112135405555_MIT_01982_transcripcion.json,MZA 39,12/01,159,
amza39_1_260112141957149_ACD_26723_transcripcion.json,MZA 39,12/01,197,
amza39_1_260112142541727_ACD_45519_transcripcion.json,MZA 39,12/01,126,
amza39_1_260112144128180_ACD_93807_transcripcion.json,MZA 39,12/01,259,30gb
amza39_1_260112145952116_ACD_45733_transcripcion.json,MZA 39,12/01,197,
amza39_1_260113120259600_ACD_20101_transcripcion.json,MZA 39,13/01,156,
amza39_1_260113121004284_ACD_39117_transcripcion.json,MZA 39,13/01,162,
amza39_1_260113124928628_ACD_04499_transcripcion.json,MZA 39,13/01,161,
amza39_1_260113125439843_ACD_18883_transcripcion.json,MZA 39,13/01,137,
amza39_1_260113134143448_ACD_71459_transcripcion.json,MZA 39,13/01,83,
amza39_1_260113140116923_ACD_38007_transcripcion.json,MZA 39,13/01,75,
amza39_1_260113142824194_ACD_33183_transcripcion.json,MZA 39,13/01,75,
amza39_1_260113145034213_ACD_12829_transcripcion.json,MZA 39,13/01,96,4gb
amza39_1_260114102904370_ACD_22275_transcripcion.json,MZA 39,14/01,84,
amza39_1_260114110701351_ACD_29193_transcripcion.json,MZA 39,14/01,64,
amza39_1_260114110943814_ACD_36773_transcripcion.json,MZA 39,14/01,81,
amza39_1_260114114114569_ACD_32455_transcripcion.json,MZA 39,14/01,64,
amza39_1_260114114718153_ACD_51061_transcripcion.json,MZA 39,14/01,97,
amza39_1_260114115911510_ACD_80231_transcripcion.json,MZA 39,14/01,66,
amza39_1_260114120911833_ACD_01881_transcripcion.json,MZA 39,14/01,106,
amza39_1_260114121748662_ACD_21005_transcripcion.json,MZA 39,14/01,111,
amza39_1_260114130618244_ACD_03005_transcripcion.json,MZA 39,14/01,186,
amza39_1_260114132128963_ACD_50099_transcripcion.json,MZA 39,14/01,114,
amza39_1_260114132752512_ACD_68111_transcripcion.json,MZA 39,14/01,89,
amza39_1_260114132946043_ACD_73823_transcripcion.json,MZA 39,14/01,225,8gb
amza39_1_260114134623782_ACD_20925_transcripcion.json,MZA 39,14/01,83,
amza39_1_260114140933656_ACD_89067_transcripcion.json,MZA 39,14/01,71,
amza39_1_260114144415187_ACD_90859_transcripcion.json,MZA 39,14/01,66,
amza39_1_260114144704370_ACD_00851_transcripcion.json,MZA 39,14/01,95,
amza39_1_260115105717968_ACD_85615_transcripcion.json,MZA 39,15/01,70,
amza39_1_260115110648201_ACD_17155_transcripcion.json,MZA 39,15/01,130,
amza39_1_260115111732413_ACD_55905_transcripcion.json,MZA 39,15/01,163,
amza39_1_260115112041263_ACD_66281_transcripcion.json,MZA 39,15/01,81,
amza39_1_260115112225925_ACD_72329_transcripcion.json,MZA 39,15/01,119,4gb
amza39_1_260115114215970_ACD_41381_transcripcion.json,MZA 39,15/01,72,
amza39_1_260115114418437_ACD_49693_transcripcion.json,MZA 39,15/01,126,
amza39_1_260115120637572_ACD_17979_transcripcion.json,MZA 39,15/01,111,
amza39_1_260115121545383_ACD_43389_transcripcion.json,MZA 39,15/01,225,
amza39_1_260115125033721_ACD_90109_transcripcion.json,MZA 39,15/01,129,
amza39_1_260115125631152_ACD_10011_transcripcion.json,MZA 39,15/01,210,
amza39_1_260115130051018_ACD_24623_transcripcion.json,MZA 39,15/01,526,
amza39_1_260115135317573_ACD_86473_transcripcion.json,MZA 39,15/01,731,8gb
amza39_1_260115142315035_ACD_94487_transcripcion.json,MZA 39,15/01,73,
amza39_1_260115142555686_ACD_02551_transcripcion.json,MZA 39,15/01,1017,8gb
amza39_1_260115150005651_ACD_12039_transcripcion.json,MZA 39,15/01,99,
amza39_1_260116101405101_ACD_31793_transcripcion.json,MZA 39,16/01,1084,4gb
amza39_1_260116114249789_ACD_66427_transcripcion.json,MZA 39,16/01,81,
amza39_1_260116115743719_ACD_13611_transcripcion.json,MZA 39,16/01,63,
amza39_1_260116130343752_ACD_58519_transcripcion.json,MZA 39,16/01,72,
amza39_1_260116130919073_ACD_76743_transcripcion.json,MZA 39,16/01,89,
amza39_1_260116133834815_ACD_68365_transcripcion.json,MZA 39,16/01,61,
amza39_1_260116140748609_ACD_79085_transcripcion.json,MZA 39,16/01,121,
amza39_1_260116142303868_ACD_33493_transcripcion.json,MZA 39,16/01,101,
amza39_1_260116143424246_ACD_69255_transcripcion.json,MZA 39,16/01,636,4gb
amza39_1_260116145657385_ACD_46713_transcripcion.json,MZA 39,16/01,97,
amza39_1_260116145926943_ACD_54455_transcripcion.json,MZA 39,16/01,162,
amza3_1_260112110443606_ACD_36797_transcripcion.json,MZA 3,12/01,69,
amza3_1_260113103929970_ACD_63005_transcripcion.json,MZA 3,13/01,148,
amza3_1_260113115331401_ACD_94327_transcripcion.json,MZA 3,13/01,146,4gb
amza3_1_260113124342502_ACD_94305_transcripcion.json,MZA 3,13/01,64,
amza3_1_260113124712255_ACD_00719_transcripcion.json,MZA 3,13/01,79,15gb
amza3_1_260113125020752_ACD_06227_transcripcion.json,MZA 3,13/01,694,
amza3_1_260113130237641_ACD_44377_transcripcion.json,MZA 3,13/01,99,
amza3_1_260113131614402_ACD_87951_transcripcion.json,MZA 3,13/01,229,8gb
amza3_1_260113133959038_ACD_65373_transcripcion.json,MZA 3,13/01,97,8gb
amza3_1_260113140537905_ACD_54097_transcripcion.json,MZA 3,13/01,409,
amza3_1_260114105313628_MIT_01988_transcripcion.json,MZA 3,14/01,89,
amza3_1_260114110242167_ACD_17129_transcripcion.json,MZA 3,14/01,70,
amza3_1_260114115522828_ACD_70143_transcripcion.json,MZA 3,14/01,63,
amza3_1_260114115647961_ACD_74119_transcripcion.json,MZA 3,14/01,189,
amza3_1_260114120037920_ACD_83931_transcripcion.json,MZA 3,14/01,80,
amza3_1_260114124934915_ACD_54703_transcripcion.json,MZA 3,14/01,119,
amza3_1_260114130125929_ACD_87875_transcripcion.json,MZA 3,14/01,124,
amza3_1_260114131116248_ACD_20033_transcripcion.json,MZA 3,14/01,105,
amza3_1_260114132407535_ACD_57463_transcripcion.json,MZA 3,14/01,92,
amza3_1_260114133332521_ACD_85137_transcripcion.json,MZA 3,14/01,111,
amza3_1_260114140406914_ACD_73429_transcripcion.json,MZA 3,14/01,98,
amza3_1_260114140832275_ACD_86099_transcripcion.json,MZA 3,14/01,61,
amza3_1_260114143051798_ACD_54839_transcripcion.json,MZA 3,14/01,611,8gb
amza3_1_260115104909003_MIT_01971_transcripcion.json,MZA 3,15/01,105,
amza3_1_260115112046268_ACD_66593_transcripcion.json,MZA 3,15/01,250,
amza3_1_260115113545787_ACD_16615_transcripcion.json,MZA 3,15/01,101,8gb
amza3_1_260115120403886_ACD_11529_transcripcion.json,MZA 3,15/01,233,
amza3_1_260115121119498_ACD_30297_transcripcion.json,MZA 3,15/01,73,
amza3_1_260115124727114_ACD_85019_transcripcion.json,MZA 3,15/01,129,
amza3_1_260115125002600_ACD_88967_transcripcion.json,MZA 3,15/01,69,
amza3_1_260115125722547_ACD_12819_transcripcion.json,MZA 3,15/01,93,
amza3_1_260115130715595_ACD_44415_transcripcion.json,MZA 3,15/01,102,
amza3_1_260115131203358_ACD_58519_transcripcion.json,MZA 3,15/01,155,
amza3_1_260115133328210_ACD_22275_transcripcion.json,MZA 3,15/01,274,8gb
amza3_1_260115133913394_MIT_01956_transcripcion.json,MZA 3,15/01,1050,4gb
amza3_1_260115142318941_MIT_01962_transcripcion.json,MZA 3,15/01,606,8gb
amza3_1_260115144536941_MIT_01976_transcripcion.json,MZA 3,15/01,780,4gb
amza3_1_260116102313810_ACD_69273_transcripcion.json,MZA 3,16/01,109,
amza3_1_260116102848597_ACD_91849_transcripcion.json,MZA 3,16/01,147,
amza3_1_260116104249433_ACD_51637_transcripcion.json,MZA 3,16/01,241,
amza3_1_260116104741339_ACD_69317_transcripcion.json,MZA 3,16/01,87,
amza3_1_260116112112198_MIT_01966_transcripcion.json,MZA 3,16/01,156,
amza3_1_260116112556198_MIT_01992_transcripcion.json,MZA 3,16/01,103,
amza3_1_260116112749792_MIT_01984_transcripcion.json,MZA 3,16/01,1479,4gb
amza3_1_260116121358552_ACD_46529_transcripcion.json,MZA 3,16/01,107,
amza3_1_260116125019988_ACD_08117_transcripcion.json,MZA 3,16/01,61,
amza3_1_260116125959696_ACD_44919_transcripcion.json,MZA 3,16/01,301,
amza3_1_260116134314193_ACD_85949_transcripcion.json,MZA 3,16/01,67,
amza3_1_260116140152992_MIT_01943_transcripcion.json,MZA 3,16/01,319,4gb
amza40_1_260112105033973_ACD_80491_transcripcion.json,MZA 40,12/01,63,
amza40_1_260112130807427_ACD_86897_transcripcion.json,MZA 40,12/01,126,
amza40_1_260112132734106_ACD_47789_transcripcion.json,MZA 40,12/01,142,
amza40_1_260112141010067_ACD_93409_transcripcion.json,MZA 40,12/01,98,
amza40_1_260112143905613_ACD_87483_transcripcion.json,MZA 40,12/01,84,
amza40_1_260113104056402_ACD_66855_transcripcion.json,MZA 40,13/01,68,
amza40_1_260113105236187_ACD_03675_transcripcion.json,MZA 40,13/01,110,
amza40_1_260113111223040_ACD_72011_transcripcion.json,MZA 40,13/01,71,
amza40_1_260113111954451_ACD_96749_transcripcion.json,MZA 40,13/01,130,
amza40_1_260113115824103_ACD_07261_transcripcion.json,MZA 40,13/01,138,8gb
amza40_1_260113124409498_ACD_95121_transcripcion.json,MZA 40,13/01,88,
amza40_1_260113130232587_ACD_44077_transcripcion.json,MZA 40,13/01,65,
amza40_1_260113131735995_ACD_92193_transcripcion.json,MZA 40,13/01,125,
amza40_1_260113135633867_MIT_01982_transcripcion.json,MZA 40,13/01,77,
amza40_1_260113140410595_ACD_48247_transcripcion.json,MZA 40,13/01,171,
amza40_1_260113143127567_ACD_43835_transcripcion.json,MZA 40,13/01,64,
amza40_1_260114104122242_ACD_55635_transcripcion.json,MZA 40,14/01,70,
amza40_1_260114105957420_ACD_09491_transcripcion.json,MZA 40,14/01,73,
amza40_1_260114114259719_ACD_37747_transcripcion.json,MZA 40,14/01,67,
amza40_1_260114115800228_ACD_77251_transcripcion.json,MZA 40,14/01,61,
amza40_1_260114131640384_ACD_37149_transcripcion.json,MZA 40,14/01,102,15gb
amza40_1_260114134858740_ACD_28447_transcripcion.json,MZA 40,14/01,68,8gb
amza40_1_260114142533419_ACD_38647_transcripcion.json,MZA 40,14/01,217,8gb
amza40_1_260115110937106_ACD_27359_transcripcion.json,MZA 40,15/01,152,
amza40_1_260115111318163_ACD_40761_transcripcion.json,MZA 40,15/01,662,8gb
amza40_1_260115114827521_ACD_64181_transcripcion.json,MZA 40,15/01,72,
amza40_1_260115115309871_ACD_78617_transcripcion.json,MZA 40,15/01,309,
amza40_1_260115124813342_ACD_86139_transcripcion.json,MZA 40,15/01,125,
amza40_1_260115130610333_ACD_41311_transcripcion.json,MZA 40,15/01,303,
amza40_1_260115132131169_ACD_86743_transcripcion.json,MZA 40,15/01,62,
amza40_1_260115142950176_ACD_17331_transcripcion.json,MZA 40,15/01,61,
amza40_1_260116102453080_ACD_75853_transcripcion.json,MZA 40,16/01,84,
amza40_1_260116104807443_ACD_70663_transcripcion.json,MZA 40,16/01,71,
amza40_1_260116111231741_ACD_57593_transcripcion.json,MZA 40,16/01,64,
amza40_1_260116112558144_ACD_08189_transcripcion.json,MZA 40,16/01,89,
amza40_1_260116121347549_ACD_46205_transcripcion.json,MZA 40,16/01,118,4gb
amza40_1_260116134012478_ACD_74749_transcripcion.json,MZA 40,16/01,110,
amza40_1_260116134739611_ACD_02499_transcripcion.json,MZA 40,16/01,64,
amza40_1_260116134949943_ACD_11199_transcripcion.json,MZA 40,16/01,193,
amza40_1_260116140340184_ACD_63945_transcripcion.json,MZA 40,16/01,61,
amza40_1_260116141102535_ACD_91099_transcripcion.json,MZA 40,16/01,66,
amza40_1_260116141324689_ACD_00799_transcripcion.json,MZA 40,16/01,77,
amza40_1_260116141532506_ACD_09695_transcripcion.json,MZA 40,16/01,285,
amza40_1_260116142933475_ACD_52971_transcripcion.json,MZA 40,16/01,66,
amza40_1_260116144012886_ACD_89023_transcripcion.json,MZA 40,16/01,439,
amza41_1_260112101539078_ACD_45387_transcripcion.json,MZA 41,12/01,84,
amza41_1_260113104304810_ACD_72785_transcripcion.json,MZA 41,13/01,83,
amza41_1_260113132716622_ACD_23647_transcripcion.json,MZA 41,13/01,357,
amza41_1_260113142205413_ACD_14503_transcripcion.json,MZA 41,13/01,75,
amza41_1_260114105454411_ACD_95257_transcripcion.json,MZA 41,14/01,90,
amza41_1_260114113820317_ACD_24095_transcripcion.json,MZA 41,14/01,65,
amza41_1_260114120739585_ACD_98575_transcripcion.json,MZA 41,14/01,81,8gb
amza41_1_260114132956113_ACD_74295_transcripcion.json,MZA 41,14/01,76,
amza41_1_260114142128339_ACD_25689_transcripcion.json,MZA 41,14/01,62,
amza41_1_260114143005600_ACD_53221_transcripcion.json,MZA 41,14/01,141,
amza41_1_260114145359486_ACD_23421_transcripcion.json,MZA 41,14/01,67,
amza41_1_260115103402288_ACD_20969_transcripcion.json,MZA 41,15/01,112,
amza41_1_260115110251191_MIT_01993_transcripcion.json,MZA 41,15/01,1447,
amza41_1_260115132332240_ACD_92991_transcripcion.json,MZA 41,15/01,78,
amza41_1_260115133842430_ACD_39353_transcripcion.json,MZA 41,15/01,105,
amza41_1_260115141120706_ACD_54485_transcripcion.json,MZA 41,15/01,90,
amza41_1_260116103203902_ACD_05669_transcripcion.json,MZA 41,16/01,107,
amza41_1_260116105619076_ACD_99963_transcripcion.json,MZA 41,16/01,762,
amza41_1_260116115925263_ACD_18723_transcripcion.json,MZA 41,16/01,75,
amza41_1_260116125207661_ACD_14121_transcripcion.json,MZA 41,16/01,63,
amza42_1_260112102956158_ACD_94215_transcripcion.json,MZA 42,12/01,139,
amza42_1_260112103732697_ACD_23069_transcripcion.json,MZA 42,12/01,201,
amza42_1_260112105027979_ACD_80177_transcripcion.json,MZA 42,12/01,88,4gb
amza42_1_260112112549622_ACD_17035_transcripcion.json,MZA 42,12/01,71,
amza42_1_260112113943513_ACD_66697_transcripcion.json,MZA 42,12/01,535,8gb
amza42_1_260112120053237_ACD_38163_transcripcion.json,MZA 42,12/01,158,8gb
amza42_1_260112130018932_ACD_62207_transcripcion.json,MZA 42,12/01,112,
amza42_1_260112130542987_ACD_79405_transcripcion.json,MZA 42,12/01,192,4gb
amza42_1_260112134201327_ACD_97319_transcripcion.json,MZA 42,12/01,66,
amza42_1_260112135023282_ACD_21941_transcripcion.json,MZA 42,12/01,69,
amza42_1_260112142033353_ACD_28647_transcripcion.json,MZA 42,12/01,63,
amza42_1_260112145559999_ACD_36103_transcripcion.json,MZA 42,12/01,264,
amza42_1_260113114350839_ACD_68249_transcripcion.json,MZA 42,13/01,79,
amza42_1_260113115948352_ACD_11617_transcripcion.json,MZA 42,13/01,160,
amza42_1_260113121254031_ACD_48117_transcripcion.json,MZA 42,13/01,127,
amza42_1_260113125020752_ACD_06321_transcripcion.json,MZA 42,13/01,120,
amza42_1_260113130237641_ACD_44359_transcripcion.json,MZA 42,13/01,160,
amza42_1_260113131513995_ACD_84765_transcripcion.json,MZA 42,13/01,71,
amza42_1_260113133355599_ACD_44381_transcripcion.json,MZA 42,13/01,78,
amza42_1_260113134647344_ACD_87665_transcripcion.json,MZA 42,13/01,2335,4gb
amza42_1_260113145019059_ACD_11525_transcripcion.json,MZA 42,13/01,197,
amza42_1_260114114001279_ACD_29087_transcripcion.json,MZA 42,14/01,259,
amza42_1_260114115538829_ACD_70869_transcripcion.json,MZA 42,14/01,224,
amza42_1_260114120441810_ACD_92339_transcripcion.json,MZA 42,14/01,78,
amza42_1_260114131320501_ACD_26747_transcripcion.json,MZA 42,14/01,190,
amza42_1_260114132210047_ACD_51885_transcripcion.json,MZA 42,14/01,135,
amza42_1_260114132656258_ACD_65583_transcripcion.json,MZA 42,14/01,185,
amza42_1_260114134012596_ACD_03877_transcripcion.json,MZA 42,14/01,204,
amza42_1_260114134536648_ACD_18567_transcripcion.json,MZA 42,14/01,228,
amza42_1_260114142000167_ACD_21845_transcripcion.json,MZA 42,14/01,82,
amza42_1_260114142204419_ACD_27479_transcripcion.json,MZA 42,14/01,176,8gb
amza42_1_260114142930461_ACD_51215_transcripcion.json,MZA 42,14/01,114,
amza42_1_260115101517759_ACD_72457_transcripcion.json,MZA 42,15/01,96,
amza42_1_260115102058754_ACD_86287_transcripcion.json,MZA 42,15/01,72,
amza42_1_260115103352266_ACD_20413_transcripcion.json,MZA 42,15/01,829,8gb
amza42_1_260115105943238_MIT_01949_transcripcion.json,MZA 42,15/01,393,
amza42_1_260115111103253_MIT_01972_transcripcion.json,MZA 42,15/01,1174,4gb
amza42_1_260115113248706_MIT_01982_transcripcion.json,MZA 42,15/01,147,
amza42_1_260115113713232_ACD_21209_transcripcion.json,MZA 42,15/01,145,
amza42_1_260115114006302_ACD_33001_transcripcion.json,MZA 42,15/01,438,
amza42_1_260115121048454_ACD_28699_transcripcion.json,MZA 42,15/01,67,
amza42_1_260115121510244_ACD_41557_transcripcion.json,MZA 42,15/01,371,
amza42_1_260115124910519_ACD_87635_transcripcion.json,MZA 42,15/01,105,
amza42_1_260115125226304_ACD_96097_transcripcion.json,MZA 42,15/01,273,8gb
amza42_1_260115125742659_ACD_14013_transcripcion.json,MZA 42,15/01,61,
amza42_1_260115130600213_ACD_40803_transcripcion.json,MZA 42,15/01,75,
amza42_1_260115130858699_ACD_49753_transcripcion.json,MZA 42,15/01,83,
amza42_1_260115134457086_ACD_60055_transcripcion.json,MZA 42,15/01,81,
amza42_1_260115134657255_ACD_66391_transcripcion.json,MZA 42,15/01,181,
amza42_1_260115135022935_ACD_76993_transcripcion.json,MZA 42,15/01,145,4gb
amza42_1_260115135456010_ACD_92185_transcripcion.json,MZA 42,15/01,100,
amza42_1_260115135804678_ACD_04355_transcripcion.json,MZA 42,15/01,74,
amza42_1_260115140140365_ACD_16385_transcripcion.json,MZA 42,15/01,92,
amza42_1_260115140524014_ACD_30213_transcripcion.json,MZA 42,15/01,62,
amza42_1_260115141049614_ACD_51953_transcripcion.json,MZA 42,15/01,80,
amza42_1_260115142158593_ACD_90831_transcripcion.json,MZA 42,15/01,398,
amza42_1_260115143613595_ACD_40031_transcripcion.json,MZA 42,15/01,139,
amza42_1_260115144758344_ACD_75799_transcripcion.json,MZA 42,15/01,108,4gb
amza42_1_260116103847487_ACD_34365_transcripcion.json,MZA 42,16/01,75,
amza42_1_260116105425744_ACD_93323_transcripcion.json,MZA 42,16/01,76,
amza42_1_260116111926639_ACD_83311_transcripcion.json,MZA 42,16/01,98,
amza42_1_260116112929015_ACD_21153_transcripcion.json,MZA 42,16/01,120,
amza42_1_260116113523885_ACD_39297_transcripcion.json,MZA 42,16/01,297,
amza42_1_260116114730450_ACD_81999_transcripcion.json,MZA 42,16/01,91,
amza42_1_260116115600283_ACD_08231_transcripcion.json,MZA 42,16/01,83,
amza42_1_260116120450534_ACD_33479_transcripcion.json,MZA 42,16/01,79,
amza42_1_260116121336550_ACD_45983_transcripcion.json,MZA 42,16/01,414,
amza42_1_260116125127315_ACD_11823_transcripcion.json,MZA 42,16/01,69,
amza42_1_260116125415194_ACD_22771_transcripcion.json,MZA 42,16/01,60,
amza42_1_260116125842417_ACD_40135_transcripcion.json,MZA 42,16/01,86,
amza42_1_260116132323705_ACD_22201_transcripcion.json,MZA 42,16/01,83,4gb
