archivo,id_interaccion,agente,fecha,duracion_seg,primer_plan,planes_ofrecidos,cantidad_planes,ofrece_fibra
amza37_1_260311141216037_ACD_98417_mejorado.json,amza37_1_260311141216037_ACD_98417_mejorado.json,amza37,11/03,73.32,,,0,False
amza37_1_260311141929796_ACD_14349_mejorado.json,amza37_1_260311141929796_ACD_14349_mejorado.json,amza37,11/03,98.94,,,0,False
amza37_1_260311142732801_ACD_32155_mejorado.json,amza37_1_260311142732801_ACD_32155_mejorado.json,amza37,11/03,49.75,,,0,False
amza37_1_260311143008342_ACD_37395_mejorado.json,amza37_1_260311143008342_ACD_37395_mejorado.json,amza37,11/03,82.38,,,0,False
amza37_1_260311143712351_ACD_52239_mejorado.json,amza37_1_260311143712351_ACD_52239_mejorado.json,amza37,11/03,133.87,,,0,False
amza37_1_260312103701312_ACD_34903_mejorado.json,amza37_1_260312103701312_ACD_34903_mejorado.json,amza37,12/03,80.19,,,0,False
amza37_1_260312104550388_ACD_54423_mejorado.json,amza37_1_260312104550388_ACD_54423_mejorado.json,amza37,12/03,70.15,,,0,False
amza37_1_260312105117570_ACD_66383_mejorado.json,amza37_1_260312105117570_ACD_66383_mejorado.json,amza37,12/03,124.28,,,0,False
amza37_1_260312111337515_ACD_19435_mejorado.json,amza37_1_260312111337515_ACD_19435_mejorado.json,amza37,12/03,69.17,,,0,False
amza37_1_260312111543780_ACD_24195_mejorado.json,amza37_1_260312111543780_ACD_24195_mejorado.json,amza37,12/03,139.57,,,0,False
amza37_1_260312111841095_ACD_31439_mejorado.json,amza37_1_260312111841095_ACD_31439_mejorado.json,amza37,12/03,307.28,8gb,8gb,1,True
amza37_1_260312112732221_ACD_50819_mejorado.json,amza37_1_260312112732221_ACD_50819_mejorado.json,amza37,12/03,80.29,,,0,False
amza37_1_260312113042978_ACD_58399_mejorado.json,amza37_1_260312113042978_ACD_58399_mejorado.json,amza37,12/03,442.35,,,0,True
amza37_1_260312115927688_ACD_29489_mejorado.json,amza37_1_260312115927688_ACD_29489_mejorado.json,amza37,12/03,195.28,,,0,False
amza37_1_260312124352463_ACD_85831_mejorado.json,amza37_1_260312124352463_ACD_85831_mejorado.json,amza37,12/03,1018.49,4gb,4gb,1,True
amza37_1_260312130719225_ACD_27703_mejorado.json,amza37_1_260312130719225_ACD_27703_mejorado.json,amza37,12/03,88.09,,,0,True
amza37_1_260312131014980_ACD_34823_mejorado.json,amza37_1_260312131014980_ACD_34823_mejorado.json,amza37,12/03,72.29,,,0,False
amza37_1_260312134938759_ACD_38059_mejorado.json,amza37_1_260312134938759_ACD_38059_mejorado.json,amza37,12/03,99.8,4gb,4gb,1,False
amza37_1_260312135928321_ACD_66635_mejorado.json,amza37_1_260312135928321_ACD_66635_mejorado.json,amza37,12/03,202.99,4gb,4gb,1,False
amza37_1_260312140918691_ACD_94711_mejorado.json,amza37_1_260312140918691_ACD_94711_mejorado.json,amza37,12/03,240.01,,,0,False
amza37_1_260312141425196_ACD_10853_mejorado.json,amza37_1_260312141425196_ACD_10853_mejorado.json,amza37,12/03,127.07,,,0,False
amza37_1_260312142700850_ACD_44223_mejorado.json,amza37_1_260312142700850_ACD_44223_mejorado.json,amza37,12/03,288.41,8gb,8gb,1,False
amza37_1_260313101329837_ACD_97735_mejorado.json,amza37_1_260313101329837_ACD_97735_mejorado.json,amza37,13/03,73.56,,,0,False
amza37_1_260313101850741_ACD_12349_mejorado.json,amza37_1_260313101850741_ACD_12349_mejorado.json,amza37,13/03,191.55,,,0,True
amza37_1_260313102317793_ACD_23777_mejorado.json,amza37_1_260313102317793_ACD_23777_mejorado.json,amza37,13/03,161.97,,,0,False
amza37_1_260313110840778_ACD_44055_mejorado.json,amza37_1_260313110840778_ACD_44055_mejorado.json,amza37,13/03,94.58,,,0,False
amza37_1_260313112307041_ACD_88117_mejorado.json,amza37_1_260313112307041_ACD_88117_mejorado.json,amza37,13/03,91.45,,,0,False
amza37_1_260313112542779_ACD_94847_mejorado.json,amza37_1_260313112542779_ACD_94847_mejorado.json,amza37,13/03,90.65,,,0,False
amza37_1_260313114255544_ACD_48213_mejorado.json,amza37_1_260313114255544_ACD_48213_mejorado.json,amza37,13/03,148.8,,,0,False
amza37_1_260313114929800_ACD_65405_mejorado.json,amza37_1_260313114929800_ACD_65405_mejorado.json,amza37,13/03,140.32,,,0,True
amza37_1_260313115351177_ACD_76167_mejorado.json,amza37_1_260313115351177_ACD_76167_mejorado.json,amza37,13/03,132.3,,,0,False
amza37_1_260313125313561_ACD_66981_mejorado.json,amza37_1_260313125313561_ACD_66981_mejorado.json,amza37,13/03,74.5,,,0,False
amza37_1_260313125515454_ACD_72493_mejorado.json,amza37_1_260313125515454_ACD_72493_mejorado.json,amza37,13/03,89.15,,,0,False
amza37_1_260313130224683_ACD_94971_mejorado.json,amza37_1_260313130224683_ACD_94971_mejorado.json,amza37,13/03,229.25,,,0,False
amza37_1_260313135244788_ACD_44165_mejorado.json,amza37_1_260313135244788_ACD_44165_mejorado.json,amza37,13/03,68.12,,,0,False
amza37_1_260313140518179_MIT_01958_mejorado.json,amza37_1_260313140518179_MIT_01958_mejorado.json,amza37,13/03,70.57,,,0,False
amza37_1_260313142346334_ACD_31741_mejorado.json,amza37_1_260313142346334_ACD_31741_mejorado.json,amza37,13/03,285.8,8gb,"8gb, 4gb",2,False
amza37_1_260313144028314_ACD_69801_mejorado.json,amza37_1_260313144028314_ACD_69801_mejorado.json,amza37,13/03,88.14,,,0,False
amza37_1_260313145057940_MIT_01993_mejorado.json,amza37_1_260313145057940_MIT_01993_mejorado.json,amza37,13/03,1488.97,,,0,True
amza37_1_260314103831593_ACD_07517_mejorado.json,amza37_1_260314103831593_ACD_07517_mejorado.json,amza37,14/03,291.99,,,0,False
amza37_1_260314111814996_ACD_33907_mejorado.json,amza37_1_260314111814996_ACD_33907_mejorado.json,amza37,14/03,181.84,,,0,False
amza37_1_260314115724900_ACD_56187_mejorado.json,amza37_1_260314115724900_ACD_56187_mejorado.json,amza37,14/03,1226.05,4gb,4gb,1,False
amza37_1_260314125606937_ACD_77317_mejorado.json,amza37_1_260314125606937_ACD_77317_mejorado.json,amza37,14/03,82.89,,,0,False
amza37_1_260314130059182_ACD_79637_mejorado.json,amza37_1_260314130059182_ACD_79637_mejorado.json,amza37,14/03,125.77,,,0,False
amza37_1_260314131454942_ACD_86917_mejorado.json,amza37_1_260314131454942_ACD_86917_mejorado.json,amza37,14/03,95.67,,,0,False
amza37_1_260314133156482_ACD_94949_mejorado.json,amza37_1_260314133156482_ACD_94949_mejorado.json,amza37,14/03,987.59,4gb,4gb,1,True
amza37_1_260314135958347_ACD_06321_mejorado.json,amza37_1_260314135958347_ACD_06321_mejorado.json,amza37,14/03,146.81,,,0,False
amza37_1_260314140609996_ACD_08523_mejorado.json,amza37_1_260314140609996_ACD_08523_mejorado.json,amza37,14/03,746.06,,,0,True
amza37_1_260314143319709_MIT_01996_mejorado.json,amza37_1_260314143319709_MIT_01996_mejorado.json,amza37,14/03,1492.09,,,0,False
amza37_2_260314133156482_ACD_94949_mejorado.json,amza37_2_260314133156482_ACD_94949_mejorado.json,amza37,14/03,417.47,,,0,False
amza38_1_260309103442087_ACD_20071_mejorado.json,amza38_1_260309103442087_ACD_20071_mejorado.json,amza38,09/03,86.55,,,0,True
amza38_1_260309112623669_ACD_86703_mejorado.json,amza38_1_260309112623669_ACD_86703_mejorado.json,amza38,09/03,81.88,,,0,False
amza38_1_260309124351722_ACD_38387_mejorado.json,amza38_1_260309124351722_ACD_38387_mejorado.json,amza38,09/03,93.91,,,0,True
amza38_1_260309130416678_ACD_96649_mejorado.json,amza38_1_260309130416678_ACD_96649_mejorado.json,amza38,09/03,151.49,8gb,8gb,1,False
amza38_1_260309131607022_ACD_33213_mejorado.json,amza38_1_260309131607022_ACD_33213_mejorado.json,amza38,09/03,66.35,,,0,False
amza38_1_260309133932290_ACD_04441_mejorado.json,amza38_1_260309133932290_ACD_04441_mejorado.json,amza38,09/03,73.71,,,0,False
amza38_1_260309134909702_ACD_34535_mejorado.json,amza38_1_260309134909702_ACD_34535_mejorado.json,amza38,09/03,63.23,,,0,False
amza38_1_260309141452231_ACD_10177_mejorado.json,amza38_1_260309141452231_ACD_10177_mejorado.json,amza38,09/03,119.49,,,0,False
amza38_1_260309141728436_ACD_17421_mejorado.json,amza38_1_260309141728436_ACD_17421_mejorado.json,amza38,09/03,73.69,,,0,False
amza38_1_260310101648437_ACD_83511_mejorado.json,amza38_1_260310101648437_ACD_83511_mejorado.json,amza38,10/03,122.21,,,0,False
amza38_1_260310111145314_ACD_21191_mejorado.json,amza38_1_260310111145314_ACD_21191_mejorado.json,amza38,10/03,72.41,,,0,False
amza38_1_260310120829491_ACD_54095_mejorado.json,amza38_1_260310120829491_ACD_54095_mejorado.json,amza38,10/03,436.73,8gb,8gb,1,False
amza38_1_260310124234472_ACD_97605_mejorado.json,amza38_1_260310124234472_ACD_97605_mejorado.json,amza38,10/03,90.13,4gb,4gb,1,False
amza38_1_260310124440363_ACD_00951_mejorado.json,amza38_1_260310124440363_ACD_00951_mejorado.json,amza38,10/03,62.98,,,0,False
amza38_1_260310124706274_ACD_05365_mejorado.json,amza38_1_260310124706274_ACD_05365_mejorado.json,amza38,10/03,64.41,,,0,False
amza38_1_260310125620774_ACD_28839_mejorado.json,amza38_1_260310125620774_ACD_28839_mejorado.json,amza38,10/03,94.5,,,0,False
amza38_1_260310125902497_MIT_01995_mejorado.json,amza38_1_260310125902497_MIT_01995_mejorado.json,amza38,10/03,165.36,,,0,False
amza38_1_260310133707590_ACD_20039_mejorado.json,amza38_1_260310133707590_ACD_20039_mejorado.json,amza38,10/03,94.3,,,0,False
amza38_1_260310140003070_ACD_81815_mejorado.json,amza38_1_260310140003070_ACD_81815_mejorado.json,amza38,10/03,83.58,,,0,False
amza38_1_260310142712212_ACD_48721_mejorado.json,amza38_1_260310142712212_ACD_48721_mejorado.json,amza38,10/03,142.39,,,0,False
amza38_1_260310143318392_ACD_64585_mejorado.json,amza38_1_260310143318392_ACD_64585_mejorado.json,amza38,10/03,74.37,,,0,False
amza38_1_260310145030164_ACD_12285_mejorado.json,amza38_1_260310145030164_ACD_12285_mejorado.json,amza38,10/03,57.56,,,0,False
amza38_1_260311101303085_MIT_01971_mejorado.json,amza38_1_260311101303085_MIT_01971_mejorado.json,amza38,11/03,403.36,4gb,4gb,1,False
amza38_1_260311104512423_ACD_47381_mejorado.json,amza38_1_260311104512423_ACD_47381_mejorado.json,amza38,11/03,118.68,,,0,False
amza38_1_260311115508839_ACD_26421_mejorado.json,amza38_1_260311115508839_ACD_26421_mejorado.json,amza38,11/03,475.06,8gb,8gb,1,False
amza38_1_260311121341062_ACD_64717_mejorado.json,amza38_1_260311121341062_ACD_64717_mejorado.json,amza38,11/03,72.9,,,0,False
amza38_1_260311125709588_ACD_23303_mejorado.json,amza38_1_260311125709588_ACD_23303_mejorado.json,amza38,11/03,70.49,,,0,False
amza38_1_260311132357279_ACD_89189_mejorado.json,amza38_1_260311132357279_ACD_89189_mejorado.json,amza38,11/03,167.64,,,0,False
amza38_1_260311133003790_MIT_01952_mejorado.json,amza38_1_260311133003790_MIT_01952_mejorado.json,amza38,11/03,122.16,8gb,8gb,1,False
amza38_1_260311140950331_ACD_93667_mejorado.json,amza38_1_260311140950331_ACD_93667_mejorado.json,amza38,11/03,104.81,15gb,15gb,1,False
amza38_1_260311141637838_ACD_07947_mejorado.json,amza38_1_260311141637838_ACD_07947_mejorado.json,amza38,11/03,83.3,4gb,4gb,1,False
amza38_1_260312104525245_ACD_53509_mejorado.json,amza38_1_260312104525245_ACD_53509_mejorado.json,amza38,12/03,1468.72,15gb,15gb,1,False
amza38_1_260312113505312_ACD_69405_mejorado.json,amza38_1_260312113505312_ACD_69405_mejorado.json,amza38,12/03,182.77,,,0,False
amza38_1_260312113917926_ACD_80535_mejorado.json,amza38_1_260312113917926_ACD_80535_mejorado.json,amza38,12/03,70.03,,,0,False
amza38_1_260312115311585_MIT_01958_mejorado.json,amza38_1_260312115311585_MIT_01958_mejorado.json,amza38,12/03,323.53,,,0,False
amza38_1_260312121028445_ACD_54001_mejorado.json,amza38_1_260312121028445_ACD_54001_mejorado.json,amza38,12/03,242.85,,,0,False
amza38_1_260312124221214_ACD_84601_mejorado.json,amza38_1_260312124221214_ACD_84601_mejorado.json,amza38,12/03,65.76,,,0,False
amza38_1_260312124718202_ACD_89349_mejorado.json,amza38_1_260312124718202_ACD_89349_mejorado.json,amza38,12/03,1057.29,,,0,False
amza38_1_260312132109237_ACD_62527_mejorado.json,amza38_1_260312132109237_ACD_62527_mejorado.json,amza38,12/03,63.47,,,0,False
amza38_1_260312133435419_ACD_97449_mejorado.json,amza38_1_260312133435419_ACD_97449_mejorado.json,amza38,12/03,215.04,,,0,True
amza38_1_260312143958915_ACD_76141_mejorado.json,amza38_1_260312143958915_ACD_76141_mejorado.json,amza38,12/03,79.08,,,0,False
amza39_1_260309102132838_ACD_76833_mejorado.json,amza39_1_260309102132838_ACD_76833_mejorado.json,amza39,09/03,92.83,,,0,False
amza39_1_260309103827966_ACD_31691_mejorado.json,amza39_1_260309103827966_ACD_31691_mejorado.json,amza39,09/03,102.45,4gb,4gb,1,False
amza39_1_260309105223588_ACD_77065_mejorado.json,amza39_1_260309105223588_ACD_77065_mejorado.json,amza39,09/03,61.19,,,0,False
amza39_1_260309111851241_ACD_61993_mejorado.json,amza39_1_260309111851241_ACD_61993_mejorado.json,amza39,09/03,198.18,,,0,False
amza39_1_260309112352995_ACD_78579_mejorado.json,amza39_1_260309112352995_ACD_78579_mejorado.json,amza39,09/03,81.12,,,0,False
amza39_1_260309112829500_ACD_92997_mejorado.json,amza39_1_260309112829500_ACD_92997_mejorado.json,amza39,09/03,193.07,8gb,8gb,1,False
amza39_1_260309113535439_MIT_01967_mejorado.json,amza39_1_260309113535439_MIT_01967_mejorado.json,amza39,09/03,543.78,4gb,"4gb, 8gb",2,False
amza39_1_260309120237509_ACD_85209_mejorado.json,amza39_1_260309120237509_ACD_85209_mejorado.json,amza39,09/03,71.18,,,0,False
amza39_1_260309124652336_ACD_43383_mejorado.json,amza39_1_260309124652336_ACD_43383_mejorado.json,amza39,09/03,63.57,,,0,False
amza39_1_260309131420052_ACD_27551_mejorado.json,amza39_1_260309131420052_ACD_27551_mejorado.json,amza39,09/03,119.83,,,0,False
amza39_1_260309131722616_ACD_37135_mejorado.json,amza39_1_260309131722616_ACD_37135_mejorado.json,amza39,09/03,88.36,,,0,False
amza39_1_260309133035312_ACD_77517_mejorado.json,amza39_1_260309133035312_ACD_77517_mejorado.json,amza39,09/03,78.64,8gb,8gb,1,False
amza39_1_260309134729451_ACD_29401_mejorado.json,amza39_1_260309134729451_ACD_29401_mejorado.json,amza39,09/03,71.58,,,0,False
amza39_1_260309140954098_ACD_96163_mejorado.json,amza39_1_260309140954098_ACD_96163_mejorado.json,amza39,09/03,156.65,8gb,8gb,1,False
amza39_1_260309141924969_ACD_22239_mejorado.json,amza39_1_260309141924969_ACD_22239_mejorado.json,amza39,09/03,81.36,,,0,False
amza39_1_260309143122167_ACD_52457_mejorado.json,amza39_1_260309143122167_ACD_52457_mejorado.json,amza39,09/03,61.48,,,0,False
amza39_1_260311104456391_ACD_46463_mejorado.json,amza39_1_260311104456391_ACD_46463_mejorado.json,amza39,11/03,128.74,8gb,8gb,1,False
amza39_1_260311105905316_ACD_83661_mejorado.json,amza39_1_260311105905316_ACD_83661_mejorado.json,amza39,11/03,176.04,,,0,False
amza39_1_260311112724317_ACD_58061_mejorado.json,amza39_1_260311112724317_ACD_58061_mejorado.json,amza39,11/03,62.47,,,0,False
amza39_1_260311113434653_ACD_76119_mejorado.json,amza39_1_260311113434653_ACD_76119_mejorado.json,amza39,11/03,81.61,,,0,False
amza39_1_260311115611262_ACD_28625_mejorado.json,amza39_1_260311115611262_ACD_28625_mejorado.json,amza39,11/03,205.82,8gb,8gb,1,False
amza39_1_260311120847607_ACD_53249_mejorado.json,amza39_1_260311120847607_ACD_53249_mejorado.json,amza39,11/03,574.39,8gb,8gb,1,False
amza39_1_260311130352063_ACD_41263_mejorado.json,amza39_1_260311130352063_ACD_41263_mejorado.json,amza39,11/03,94.82,,,0,False
amza39_1_260311135455406_ACD_58917_mejorado.json,amza39_1_260311135455406_ACD_58917_mejorado.json,amza39,11/03,156.5,,,0,False
amza39_1_260311140633249_ACD_86227_mejorado.json,amza39_1_260311140633249_ACD_86227_mejorado.json,amza39,11/03,73.71,,,0,False
amza39_1_260312102902686_ACD_16619_mejorado.json,amza39_1_260312102902686_ACD_16619_mejorado.json,amza39,12/03,91.04,8gb,8gb,1,False
amza39_1_260312103631262_ACD_33667_mejorado.json,amza39_1_260312103631262_ACD_33667_mejorado.json,amza39,12/03,78.67,,,0,False
amza39_1_260312103943022_MIT_01978_mejorado.json,amza39_1_260312103943022_MIT_01978_mejorado.json,amza39,12/03,145.34,,,0,False
amza39_1_260312104931272_ACD_62499_mejorado.json,amza39_1_260312104931272_ACD_62499_mejorado.json,amza39,12/03,91.82,15gb,15gb,1,False
amza39_1_260312110121908_ACD_90121_mejorado.json,amza39_1_260312110121908_ACD_90121_mejorado.json,amza39,12/03,110.25,,,0,False
amza39_1_260312110348753_ACD_97087_mejorado.json,amza39_1_260312110348753_ACD_97087_mejorado.json,amza39,12/03,67.89,,,0,False
amza39_1_260312111926439_ACD_32857_mejorado.json,amza39_1_260312111926439_ACD_32857_mejorado.json,amza39,12/03,103.28,,,0,False
amza39_1_260312114650707_ACD_99811_mejorado.json,amza39_1_260312114650707_ACD_99811_mejorado.json,amza39,12/03,89.4,,,0,False
amza39_1_260312120128439_ACD_33965_mejorado.json,amza39_1_260312120128439_ACD_33965_mejorado.json,amza39,12/03,62.05,,,0,False
amza39_1_260312121720652_ACD_69755_mejorado.json,amza39_1_260312121720652_ACD_69755_mejorado.json,amza39,12/03,169.09,,,0,False
amza39_1_260312124704555_MIT_01977_mejorado.json,amza39_1_260312124704555_MIT_01977_mejorado.json,amza39,12/03,65.83,,,0,False
amza39_1_260312125202415_MIT_01959_mejorado.json,amza39_1_260312125202415_MIT_01959_mejorado.json,amza39,12/03,123.93,,,0,False
amza39_1_260312130002101_ACD_10751_mejorado.json,amza39_1_260312130002101_ACD_10751_mejorado.json,amza39,12/03,59.52,,,0,False
amza39_1_260312130142354_ACD_14773_mejorado.json,amza39_1_260312130142354_ACD_14773_mejorado.json,amza39,12/03,77.86,,,0,False
amza39_1_260312131019981_ACD_35085_mejorado.json,amza39_1_260312131019981_ACD_35085_mejorado.json,amza39,12/03,121.33,8gb,"8gb, 4gb",2,False
amza39_1_260312131808621_ACD_54451_mejorado.json,amza39_1_260312131808621_ACD_54451_mejorado.json,amza39,12/03,101.64,,,0,False
amza39_1_260312135315410_ACD_48173_mejorado.json,amza39_1_260312135315410_ACD_48173_mejorado.json,amza39,12/03,103.43,,,0,False
amza39_1_260312140043981_ACD_70109_mejorado.json,amza39_1_260312140043981_ACD_70109_mejorado.json,amza39,12/03,277.43,,,0,False
amza39_1_260312141600556_ACD_15547_mejorado.json,amza39_1_260312141600556_ACD_15547_mejorado.json,amza39,12/03,280.38,,,0,False
amza39_1_260312144516356_ACD_90703_mejorado.json,amza39_1_260312144516356_ACD_90703_mejorado.json,amza39,12/03,169.76,,,0,False
amza39_1_260312145121387_MIT_01977_mejorado.json,amza39_1_260312145121387_MIT_01977_mejorado.json,amza39,12/03,145.6,4gb,4gb,1,True
amza39_1_260313102107289_ACD_18565_mejorado.json,amza39_1_260313102107289_ACD_18565_mejorado.json,amza39,13/03,85.25,8gb,8gb,1,False
amza39_1_260313104536005_ACD_80551_mejorado.json,amza39_1_260313104536005_ACD_80551_mejorado.json,amza39,13/03,963.85,15gb,15gb,1,False
amza39_1_260313111524642_ACD_64505_mejorado.json,amza39_1_260313111524642_ACD_64505_mejorado.json,amza39,13/03,115.93,,,0,False
amza39_1_260313112322135_ACD_88835_mejorado.json,amza39_1_260313112322135_ACD_88835_mejorado.json,amza39,13/03,165.14,,,0,False
amza39_1_260313113151820_ACD_13759_mejorado.json,amza39_1_260313113151820_ACD_13759_mejorado.json,amza39,13/03,88.19,,,0,False
amza39_1_260313113925010_ACD_38279_mejorado.json,amza39_1_260313113925010_ACD_38279_mejorado.json,amza39,13/03,63.99,,,0,False
amza39_1_260313114200543_ACD_45599_mejorado.json,amza39_1_260313114200543_ACD_45599_mejorado.json,amza39,13/03,80.26,,,0,False
amza39_1_260313120942083_ACD_11101_mejorado.json,amza39_1_260313120942083_ACD_11101_mejorado.json,amza39,13/03,118.16,,,0,False
amza39_1_260313121419341_ACD_21515_mejorado.json,amza39_1_260313121419341_ACD_21515_mejorado.json,amza39,13/03,99.01,,,0,True
amza39_1_260313125848353_ACD_83133_mejorado.json,amza39_1_260313125848353_ACD_83133_mejorado.json,amza39,13/03,178.72,,,0,False
amza39_1_260313130606411_ACD_05547_mejorado.json,amza39_1_260313130606411_ACD_05547_mejorado.json,amza39,13/03,79.19,,,0,False
amza39_1_260313131028487_MIT_01941_mejorado.json,amza39_1_260313131028487_MIT_01941_mejorado.json,amza39,13/03,343.1,,,0,True
amza39_1_260313140842250_ACD_94029_mejorado.json,amza39_1_260313140842250_ACD_94029_mejorado.json,amza39,13/03,131.0,4gb,4gb,1,False
amza39_1_260313143802483_ACD_64229_mejorado.json,amza39_1_260313143802483_ACD_64229_mejorado.json,amza39,13/03,83.97,,,0,False
amza39_1_260313144128487_ACD_72307_mejorado.json,amza39_1_260313144128487_ACD_72307_mejorado.json,amza39,13/03,72.44,,,0,False
amza39_1_260313144816775_ACD_90219_mejorado.json,amza39_1_260313144816775_ACD_90219_mejorado.json,amza39,13/03,107.26,,,0,False
amza39_1_260313145443576_ACD_05111_mejorado.json,amza39_1_260313145443576_ACD_05111_mejorado.json,amza39,13/03,86.89,,,0,False
amza39_1_260313150016470_MIT_01998_mejorado.json,amza39_1_260313150016470_MIT_01998_mejorado.json,amza39,13/03,207.97,,,0,False
amza39_1_260314102710601_ACD_00581_mejorado.json,amza39_1_260314102710601_ACD_00581_mejorado.json,amza39,14/03,75.62,,,0,False
amza39_1_260314104112095_ACD_09233_mejorado.json,amza39_1_260314104112095_ACD_09233_mejorado.json,amza39,14/03,66.76,,,0,False
amza39_1_260314112720375_ACD_38651_mejorado.json,amza39_1_260314112720375_ACD_38651_mejorado.json,amza39,14/03,120.37,8gb,8gb,1,False
amza39_1_260314113306728_ACD_41673_mejorado.json,amza39_1_260314113306728_ACD_41673_mejorado.json,amza39,14/03,61.8,,,0,False
amza39_1_260314124250693_MIT_01998_mejorado.json,amza39_1_260314124250693_MIT_01998_mejorado.json,amza39,14/03,71.4,,,0,False
amza39_1_260314124537553_MIT_01990_mejorado.json,amza39_1_260314124537553_MIT_01990_mejorado.json,amza39,14/03,1797.0,8gb,"8gb, 4gb",2,False
amza39_2_260311120847607_ACD_53249_mejorado.json,amza39_2_260311120847607_ACD_53249_mejorado.json,amza39,11/03,91.46,,,0,False
amza3_1_260310102326811_ACD_99191_mejorado.json,amza3_1_260310102326811_ACD_99191_mejorado.json,amza3,10/03,105.37,,,0,False
amza3_1_260310104502941_ACD_53205_mejorado.json,amza3_1_260310104502941_ACD_53205_mejorado.json,amza3,10/03,139.08,,,0,False
amza3_1_260310105648572_ACD_83261_mejorado.json,amza3_1_260310105648572_ACD_83261_mejorado.json,amza3,10/03,99.34,,,0,False
amza3_1_260310114054592_ACD_92827_mejorado.json,amza3_1_260310114054592_ACD_92827_mejorado.json,amza3,10/03,221.08,,,0,False
amza3_1_260310114952989_ACD_15975_mejorado.json,amza3_1_260310114952989_ACD_15975_mejorado.json,amza3,10/03,505.64,15gb,"15gb, 4gb",2,False
amza3_1_260310121316120_ACD_63045_mejorado.json,amza3_1_260310121316120_ACD_63045_mejorado.json,amza3,10/03,74.03,,,0,False
amza3_1_260310121536891_ACD_68699_mejorado.json,amza3_1_260310121536891_ACD_68699_mejorado.json,amza3,10/03,231.68,,,0,False
amza3_1_260310132949918_ACD_02377_mejorado.json,amza3_1_260310132949918_ACD_02377_mejorado.json,amza3,10/03,158.02,,,0,False
amza3_1_260310133346555_ACD_10601_mejorado.json,amza3_1_260310133346555_ACD_10601_mejorado.json,amza3,10/03,196.71,4gb,4gb,1,False
amza3_1_260310134823646_ACD_50113_mejorado.json,amza3_1_260310134823646_ACD_50113_mejorado.json,amza3,10/03,120.25,,,0,True
amza3_1_260310145106712_ACD_13747_mejorado.json,amza3_1_260310145106712_ACD_13747_mejorado.json,amza3,10/03,201.4,,,0,False
amza3_1_260310172222557_ACD_54515_mejorado.json,amza3_1_260310172222557_ACD_54515_mejorado.json,amza3,10/03,122.28,,,0,False
amza3_1_260310173434688_ACD_62345_mejorado.json,amza3_1_260310173434688_ACD_62345_mejorado.json,amza3,10/03,276.18,4gb,4gb,1,True
amza3_1_260310181319014_ACD_13349_mejorado.json,amza3_1_260310181319014_ACD_13349_mejorado.json,amza3,10/03,821.56,,,0,True
amza3_1_260310182817309_ACD_30911_mejorado.json,amza3_1_260310182817309_ACD_30911_mejorado.json,amza3,10/03,173.86,,,0,False
amza3_1_260310185625646_ACD_61037_mejorado.json,amza3_1_260310185625646_ACD_61037_mejorado.json,amza3,10/03,1155.46,,,0,False
amza3_1_260311114805707_ACD_10477_mejorado.json,amza3_1_260311114805707_ACD_10477_mejorado.json,amza3,11/03,69.44,,,0,False
amza3_1_260312102130148_MIT_01975_mejorado.json,amza3_1_260312102130148_MIT_01975_mejorado.json,amza3,12/03,529.61,8gb,8gb,1,True
amza3_1_260312113027931_ACD_57855_mejorado.json,amza3_1_260312113027931_ACD_57855_mejorado.json,amza3,12/03,197.52,,,0,False
amza3_1_260312114432647_MIT_01998_mejorado.json,amza3_1_260312114432647_MIT_01998_mejorado.json,amza3,12/03,513.62,,,0,False
amza3_1_260312121034134_MIT_01983_mejorado.json,amza3_1_260312121034134_MIT_01983_mejorado.json,amza3,12/03,809.46,,,0,False
amza3_1_260312131542115_ACD_47633_mejorado.json,amza3_1_260312131542115_ACD_47633_mejorado.json,amza3,12/03,75.65,,,0,False
amza3_1_260312131732340_ACD_52379_mejorado.json,amza3_1_260312131732340_ACD_52379_mejorado.json,amza3,12/03,121.96,,,0,False
amza3_1_260312132551756_ACD_74053_mejorado.json,amza3_1_260312132551756_ACD_74053_mejorado.json,amza3,12/03,148.99,,,0,False
amza3_1_260312140958894_ACD_96465_mejorado.json,amza3_1_260312140958894_ACD_96465_mejorado.json,amza3,12/03,910.63,8gb,8gb,1,True
amza3_1_260313111604783_ACD_66573_mejorado.json,amza3_1_260313111604783_ACD_66573_mejorado.json,amza3,13/03,93.99,,,0,False
amza3_1_260313111830784_ACD_74343_mejorado.json,amza3_1_260313111830784_ACD_74343_mejorado.json,amza3,13/03,69.36,,,0,False
amza3_1_260313112512700_ACD_93839_mejorado.json,amza3_1_260313112512700_ACD_93839_mejorado.json,amza3,13/03,60.04,,,0,False
amza3_1_260313114346764_ACD_50235_mejorado.json,amza3_1_260313114346764_ACD_50235_mejorado.json,amza3,13/03,246.39,4gb,4gb,1,False
amza3_1_260313115341177_ACD_75739_mejorado.json,amza3_1_260313115341177_ACD_75739_mejorado.json,amza3,13/03,192.39,,,0,False
amza3_1_260313125918463_ACD_85013_mejorado.json,amza3_1_260313125918463_ACD_85013_mejorado.json,amza3,13/03,98.45,,,0,False
amza3_1_260313130902211_ACD_13217_mejorado.json,amza3_1_260313130902211_ACD_13217_mejorado.json,amza3,13/03,78.49,,,0,False
amza3_1_260313131805098_ACD_38193_mejorado.json,amza3_1_260313131805098_ACD_38193_mejorado.json,amza3,13/03,97.89,,,0,False
